"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle"
45,669923,"Kirby, George",2967,1.5,0.386,0.205,0.349,0.591,0.41,0.402,0.353,17,44,90.3,16.2,2192,96,96.5,0,45,0,0.5,6.69,114,149,126,147,293,321,291,"-3","3","71.6","6.8",45,45,12,3,0,2,0,0,0,0,1.33156,1.15244,1.00089,0.27556,"94.7",184,37.77777777777778,13.333333333333334,13.333333333333334,5.83,-1.74,0.04,2.69,0.378,6,"6.633333333",0.346,0.603,"-6.633333333",0.033,0.03200000000000003,-0.012,0.008,0,"36.4"
40,682243,"Miller, Bryce",2749,1.5,0.35,0.3,0.297,0.65,0.424,0.425,0.338,14,40,96.1,18.1,2466,95.2,95.34,0,40,0,0.09999999999999432,6.4,114,150,126,149,290,319,292,"-0.3","0.3","71.4","7.0",40,40,8,3,0,3,0,0,0,0,1.209,1.30875,0.808,0.0375,"96.8",197,60,12.5,12.5,5.59,-1.29,-0.01,2.48,0.35,5,"0.8275",0.338,0.665,"-0.8275",0.012,0.011999999999999955,-0.015,-0.001,0,"43.5"
37,554430,"Wheeler, Zack",3134,1.2,0.162,0.135,0.139,0.297,0.194,0.349,0.287,6,37,89.6,13.2,2395,95.6,97.32,0,37,0,1.7000000000000028,7.29,112,149,123,150,293,322,293,"6.5","-6.5","72.1","6.9",37,37,4,0,1,1,0,0,0,0,1.53027,0.96568,1.01514,0.04595,"93.9",172,37.83783783783784,10.81081081081081,10.81081081081081,5.19,-2.1,-0.22,2.58,0.162,4,"-17.602702703",0.287,0.532,"17.602702703",-0.125,-0.12499999999999997,-0.235,-0.155,0,"24.6"
37,622491,"Castillo, Luis",2859,1.3,0.162,0,0.162,0.162,0.143,0.313,0.305,6,37,84.5,19.1,2086,95.9,94.32,0,37,0,-1.6000000000000085,5.37,114,148,125,146,293,321,293,"7.3","-7.3","69.0","6.8",37,37,6,0,0,0,0,0,0,0,1.78703,0.69324,1.28486,-0.0373,"92.4",165,29.72972972972973,2.7027027027027026,2.7027027027027026,5.07,-2.19,-0.06,2.63,0.162,1,"-19.835135135",0.305,0.419,"19.835135135",-0.143,-0.143,-0.257,-0.17,0,"16.3"
36,500779,"Quintana, Jose",2819,1.3,0.206,0.206,0.147,0.412,0.247,0.387,0.348,7,34,92.7,10.7,2018,90.9,91.09,0,36,0,0.19999999999998863,6.57,113,150,127,148,297,323,292,"6","-6","71.1","7.0",36,36,4,1,0,2,0,0,0,0,1.63056,1.14667,0.98556,-0.61722,"96.3",148,58.333333333333336,8.333333333333332,8.333333333333332,5.77,2.2,0.1,2.55,0.194,3,"-16.788888889",0.329,0.615,"16.788888889",-0.142,-0.135,-0.203,-0.14,0,"45.2"
36,678394,"Bello, Brayan",2710,1.3,0.333,0.139,0.333,0.472,0.346,0.383,0.363,12,36,91.3,-2.9,2039,96,96.01,0,36,0,0,6.38,111,151,130,148,290,323,295,"1.4","-1.4","72.8","7.0",36,36,7,5,0,0,0,0,0,0,2.18083,0.30886,1.40278,0.02722,"95.6",129,41.66666666666667,8.333333333333332,8.333333333333332,5.2,-1.77,-0.19,2.28,0.333,3,"-3.8",0.363,0.514,"3.8",-0.03,-0.02999999999999997,-0.042,-0.037,0,"28.4"
34,605135,"Bassitt, Chris",2959,1.1,0.382,0.059,0.382,0.441,0.359,0.392,0.391,13,34,86.2,2.3,2087,92.8,93.12,0,34,0,0.29999999999999716,6.49,111,149,122,148,292,319,293,"-0.9","0.9","70.4","6.8",34,34,11,2,0,0,0,0,0,0,1.96412,0.68559,1.35324,0.27559,"94.2",135,44.11764705882353,2.941176470588235,2.941176470588235,5.45,-1.7,-0.21,2.42,0.382,1,"2.755882353",0.391,0.521,"-2.755882353",-0.009,-0.009000000000000008,-0.08,-0.033,0,"33.8"
33,571760,"Heaney, Andrew",2731,1.2,0.333,0.273,0.29,0.606,0.399,0.407,0.336,11,33,90.3,22.9,2398,91.9,92.04,0,33,0,0.09999999999999432,6.58,112,149,124,148,300,323,296,"1.6","-1.6","71.9","6.9",33,33,6,3,0,2,0,0,0,0,1.6003,1.12061,1.28515,-0.43303,"95.4",193,51.515151515151516,9.090909090909092,9.090909090909092,4.96,2.98,-0.02,2.61,0.333,3,"-4.754545455",0.336,0.621,"4.754545455",-0.003,-0.0030000000000000027,-0.015,-0.008,0,"27.8"
33,607074,"Rodón, Carlos",3102,1.1,0.333,0.242,0.29,0.576,0.387,0.397,0.339,11,33,92.2,23.7,2406,96.3,95.74,0,33,0,-0.5999999999999943,6.1,111,153,125,151,295,327,289,"0.9","-0.9","72.6","7.1",33,33,7,2,0,2,0,0,0,0,1.00303,1.46879,0.64333,-0.45485,"95.5",218,51.515151515151516,9.090909090909092,9.090909090909092,6.41,1.83,0.14,2.68,0.333,3,"-2.86969697",0.339,0.589,"2.86969697",-0.006,-0.006000000000000005,-0.013,-0.01,0,"47.8"
32,607625,"Lugo, Seth",3112,1,0.313,0.063,0.313,0.375,0.298,0.289,0.292,10,32,83.7,4.3,2429,92.8,92.65,0,32,0,-0.09999999999999432,6.17,112,149,124,150,301,324,297,"0.5","-0.5","70.7","6.9",32,32,9,0,1,0,0,0,0,0,1.77344,0.87188,1.07563,0.2875,"92.3",124,28.125,3.125,3.125,5.32,-1.24,-0.1,2.52,0.313,1,"-1.653125",0.292,0.369,"1.653125",0.021,0.02100000000000002,0.006,0.009,0,"31.2"
