"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle"
25,669203,"Burnes, Corbin",2996,0.8,,,,,,,,,,,,2781,95.7,96.47,0,0,25,0.7999999999999972,6.55,112,141,119,143,298,322,296,"-2.1","2.1",,,,,,,,,,,,,1.4332,1.0392,-0.2084,0.0532,,,,,,5.98,-0.94,0.19,2.09,,0,"8.584",,,"-8.584",,,,,,"43.1"
25,607200,"Fedde, Erick",2891,0.9,,,,,,,,,,,,2130,90.3,91.18,0,0,25,0.9000000000000057,6.6,117,146,126,150,296,322,300,"-2.1","2.1",,,,,,,,,,,,,2.2196,0.5544,-0.218,0.154,,,,,,5.91,-1.34,-0.26,3.11,,0,"8.532",,,"-8.532",,,,,,"39.3"
21,621237,"Alvarado, José",1052,2,,,,,,,,,,,,2112,92.6,93.45,0,0,21,0.9000000000000057,6.89,109,149,123,148,293,323,290,"-1.5","1.5",,,,,,,,,,,,,2.27476,0.41,0.07524,-0.06762,,,,,,6.67,0.96,-1.34,1.32,,0,"7.10952381",,,"-7.10952381",,,,,,"68.1"
20,502085,"Robertson, David",1211,1.7,,,,,,,,,,,,2609,92.6,93.14,0,0,20,0.5,6.67,114,148,124,147,296,321,297,"-1.9","1.9",,,,,,,,,,,,,1.3205,1.344,-0.217,-0.116,,,,,,5.81,-2.68,0.05,2.41,,0,"9.57",,,"-9.57",,,,,,"44.2"
19,650644,"Civale, Aaron",2699,0.7,,,,,,,,,,,,2683,88,87.18,0,0,19,-0.7999999999999972,5.64,107,148,126,149,299,328,295,"-1.9","1.9",,,,,,,,,,,,,2.43211,0.49737,-0.41368,0.25263,,,,,,6.42,-0.87,0.08,2.89,,0,"10.078947368",,,"-10.078947368",,,,,,"47.8"
19,605135,"Bassitt, Chris",2959,0.6,,,,,,,,,,,,2244,89.7,90.11,0,0,19,0.3999999999999915,6.38,113,147,121,148,288,319,295,"-2","2",,,,,,,,,,,,,2.03737,0.78368,0.08579,-0.11316,,,,,,5.6,-1.63,-0.42,3.92,,0,"10.268421053",,,"-10.268421053",,,,,,"37.2"
17,686613,"Brown, Hunter",2889,0.6,,,,,,,,,,,,2249,92.5,92.84,0,0,17,0.29999999999999716,6.51,109,148,117,148,294,319,291,"-1.5","1.5",,,,,,,,,,,,,1.89706,0.77118,-0.26118,-0.08118,,,,,,6.32,-1.73,0.57,2.88,,0,"8.923529412",,,"-8.923529412",,,,,,"57.9"
17,676710,"Crawford, Kutter",2823,0.6,,,,,,,,,,,,2515,88,88.09,0,0,17,0.09999999999999432,6.06,117,150,134,151,289,321,299,"-1.3","1.3",,,,,,,,,,,,,2.19647,0.71647,-0.42588,0.14588,,,,,,6.02,-1.23,-0.21,2.95,,0,"7.594117647",,,"-7.594117647",,,,,,"46.9"
16,676440,"Bibee, Tanner",2851,0.6,,,,,,,,,,,,2776,87,87.36,0,0,16,0.5,6.54,111,149,134,151,298,322,300,"-1.3","1.3",,,,,,,,,,,,,2.7875,0.22813,-0.70625,0.12875,,,,,,6.2,-2.45,0.3,1.86,,0,"8.13125",,,"-8.13125",,,,,,"47.9"
16,657376,"Schmidt, Clarke",1454,1.1,,,,,,,,,,,,2670,92.3,92.36,0,0,16,0.10000000000000853,6.21,117,149,130,152,292,325,291,"-1.3","1.3",,,,,,,,,,,,,1.97,0.69437,-0.24625,0.00375,,,,,,5.61,-1.5,0.18,3.18,,0,"8.075",,,"-8.075",,,,,,"33.6"
