"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle"
12,669203,"Burnes, Corbin",2996,0.4,,,,,,,,,,,,2755,95.3,95.92,0,0,12,0.6000000000000085,6.51,110,147,120,150,301,328,299,"0.8","-0.8",,,,,,,,,,,,,1.28083,1.21917,-0.07455,0.09818,,,,,,6,-0.92,0,2.32,,0,"-6.308333333",,,"6.308333333",,,,,,"42.7"
12,666808,"Doval, Camilo",1116,1.1,,,,,,,,,,,,2294,98,98.23,0,0,12,0.20000000000000284,6.29,110,147,113,149,296,326,293,"1","-1",,,,,,,,,,,,,1.45417,0.9125,0.43833,-0.16667,,,,,,5.39,-1.7,-0.16,2.41,,0,"-8.183333333",,,"8.183333333",,,,,,"16.3"
11,668933,"Ashcraft, Graham",1342,0.8,,,,,,,,,,,,2342,94.5,93.66,0,0,11,-0.7999999999999972,5.51,116,145,122,149,294,322,296,"0.9","-0.9",,,,,,,,,,,,,1.72727,0.79909,-0.08818,0.00455,,,,,,6.35,-0.48,0,2.51,,0,"-7.763636364",,,"7.763636364",,,,,,"50.7"
10,687765,"Spence, Mitch",2481,0.4,,,,,,,,,,,,2542,89.4,89.67,0,0,10,0.29999999999999716,6.3,115,147,119,151,295,321,296,"0.7","-0.7",,,,,,,,,,,,,2.483,0.358,-0.337,0.057,,,,,,6.16,-2.68,0.03,2.47,,0,"-6.84",,,"6.84",,,,,,"48.0"
8,664208,"Maton, Phil",1078,0.7,,,,,,,,,,,,2536,88.2,89.95,0,0,8,1.7999999999999972,7.09,114,147,125,152,294,334,301,"0.7","-0.7",,,,,,,,,,,,,2.06375,0.83625,-0.26625,-0.00875,,,,,,5.28,-1.25,-0.23,2.5,,0,"-8.3375",,,"8.3375",,,,,,"30.6"
7,657376,"Schmidt, Clarke",1454,0.5,,,,,,,,,,,,2668,91.6,92,0,0,7,0.4000000000000057,6.2,119,149,132,153,285,320,302,"0.4","-0.4",,,,,,,,,,,,,1.84143,0.84286,-0.26857,0.01429,,,,,,5.59,-1.5,0.03,2.46,,0,"-6.014285714",,,"6.014285714",,,,,,"35.5"
7,502085,"Robertson, David",1211,0.6,,,,,,,,,,,,2657,93.2,93.63,0,0,7,0.3999999999999915,6.63,111,148,110,150,296,324,301,"0.3","-0.3",,,,,,,,,,,,,1.16857,1.46429,0.00333,0.03333,,,,,,5.74,-2.76,-0.05,2.28,,0,"-4.985714286",,,"4.985714286",,,,,,"42.8"
6,607200,"Fedde, Erick",2891,0.2,,,,,,,,,,,,2054,88.6,89.73,0,0,6,1.1000000000000085,6.73,112,143,110,151,293,319,300,"0.5","-0.5",,,,,,,,,,,,,2.31167,0.565,-0.25167,0.25167,,,,,,5.87,-1.49,0.2,2.53,,0,"-7.65",,,"7.65",,,,,,"38.0"
6,650644,"Civale, Aaron",2699,0.2,,,,,,,,,,,,2612,88.7,87.85,0,0,6,-0.9000000000000057,5.68,107,150,124,150,294,327,295,"0.4","-0.4",,,,,,,,,,,,,2.1,0.78333,-0.39833,0.105,,,,,,6.45,-0.91,0.03,2.91,,0,"-6.033333333",,,"6.033333333",,,,,,"47.2"
6,502624,"Anderson, Chase",1016,0.6,,,,,,,,,,,,2449,89,88.28,0,0,6,-0.7000000000000028,5.9,112,148,124,151,286,323,305,"0.5","-0.5",,,,,,,,,,,,,2.19333,0.69167,-0.24833,0.045,,,,,,5.75,-1.13,0.01,2.38,,0,"-7.6",,,"7.6",,,,,,"45.0"
5,640455,"Manaea, Sean",2996,0.2,,,,,,,,,,,,2065,89.2,90.88,0,0,5,1.7000000000000028,7.18,119,148,124,150,299,328,295,"0.3","-0.3",,,,,,,,,,,,,2.144,0.704,-0.05,-0.142,,,,,,5.55,2.56,-0.49,2.7,,0,"-6.04",,,"6.04",,,,,,"24.5"
5,676710,"Crawford, Kutter",2823,0.2,,,,,,,,,,,,2458,87.3,87.1,0,0,5,-0.20000000000000284,5.94,116,148,120,153,281,322,305,"0.3","-0.3",,,,,,,,,,,,,2.24,0.73,-0.446,0.446,,,,,,6.04,-1.27,-0.21,2.91,,0,"-6.8",,,"6.8",,,,,,"47.4"
4,669060,"Wilson, Bryse",1643,0.2,,,,,,,,,,,,1988,89.5,90.2,0,0,4,0.7000000000000028,6.55,124,150,118,150,300,319,302,"0.2","-0.2",,,,,,,,,,,,,2.035,0.795,-0.0975,0.2225,,,,,,5.79,-3,0.01,2.17,,0,"-5.4",,,"5.4",,,,,,"44.6"
4,681892,"Funderburk, Kody",652,0.6,,,,,,,,,,,,2373,92.2,93.4,0,0,4,1.2000000000000028,6.88,116,151,119,149,302,322,286,"0.3","-0.3",,,,,,,,,,,,,1.68,0.995,-0.09,0.14,,,,,,6.06,2.38,-0.26,2.86,,0,"-7.725",,,"7.725",,,,,,"39.7"
4,502043,"Gibson, Kyle",2764,0.1,,,,,,,,,,,,2399,88.5,89.67,0,0,4,1.2000000000000028,6.95,120,146,116,148,301,325,296,"0.3","-0.3",,,,,,,,,,,,,2.095,0.8075,-0.28,0.015,,,,,,6.28,-2.24,0.35,2.65,,0,"-8.05",,,"8.05",,,,,,"45.8"
4,571882,"Law, Derek",1368,0.3,,,,,,,,,,,,2295,90,90.58,0,0,4,0.5999999999999943,6.5,104,145,123,151,304,327,307,"0.2","-0.2",,,,,,,,,,,,,2.1025,0.695,-0.215,0.215,,,,,,6.43,-1.08,-0.05,2.39,,0,"-4.875",,,"4.875",,,,,,"47.2"
3,661403,"Clase, Emmanuel",983,0.3,,,,,,,,,,,,2620,99.5,100.57,0,0,3,1.0999999999999943,6.63,120,151,118,152,292,312,284,"0.2","-0.2",,,,,,,,,,,,,1.14333,1.13667,-0.38,-0.24,,,,,,6.08,-0.96,-0.26,2.75,,0,"-8.1",,,"8.1",,,,,,"52.6"
3,573186,"Stroman, Marcus",2667,0.1,,,,,,,,,,,,2506,88.3,87.6,0,0,3,-0.7000000000000028,5.77,114,149,136,153,290,329,289,"0.1","-0.1",,,,,,,,,,,,,2.42,0.49333,-0.24,0.24,,,,,,5.23,-0.97,0.53,2.73,,0,"-4.266666667",,,"4.266666667",,,,,,"32.0"
3,445276,"Jansen, Kenley",801,0.4,,,,,,,,,,,,2571,90.7,91.47,0,0,3,0.7999999999999972,6.77,110,154,127,146,298,322,297,"0.2","-0.2",,,,,,,,,,,,,1.28667,1.48667,-0.75667,-0.75667,,,,,,6.54,-2.07,-0.3,2.88,,0,"-5.133333333",,,"5.133333333",,,,,,"61.3"
3,445926,"Chavez, Jesse",1044,0.3,,,,,,,,,,,,2150,88.5,88.5,0,0,3,0,6.17,116,147,127,150,292,320,304,"0.2","-0.2",,,,,,,,,,,,,1.83,1.07,0.16667,-0.16667,,,,,,5.09,-1.7,-0.47,2.65,,0,"-6.6",,,"6.6",,,,,,"19.3"
3,608331,"Fried, Max",2762,0.1,,,,,,,,,,,,2105,89.1,89.97,0,0,3,0.9000000000000057,6.67,103,150,125,148,301,322,296,"0.2","-0.2",,,,,,,,,,,,,2.02667,0.83333,-0.02667,0.07333,,,,,,5.88,1.44,-0.71,2.95,,0,"-7.233333333",,,"7.233333333",,,,,,"48.9"
3,518876,"Kelly, Merrill",1142,0.3,,,,,,,,,,,,2363,89.1,88.93,0,0,3,-0.19999999999998863,6.03,103,148,102,146,292,325,301,"0.3","-0.3",,,,,,,,,,,,,1.80667,1.05333,0.09667,-0.01,,,,,,5.39,-1.88,0,2.35,,0,"-11.433333333",,,"11.433333333",,,,,,"25.0"
3,670059,"Holderman, Colin",869,0.3,,,,,,,,,,,,2471,91.2,91.87,0,0,3,0.7000000000000028,6.47,123,151,107,144,307,324,304,"0.1","-0.1",,,,,,,,,,,,,2.11333,0.61,0.02,-0.13333,,,,,,5.61,-2,0.19,2.48,,0,"-4.933333333",,,"4.933333333",,,,,,"28.1"
3,641482,"Cortes, Nestor",2849,0.1,,,,,,,,,,,,2464,88.3,87.73,0,0,3,-0.5999999999999943,5.83,96,153,121,151,300,333,290,"0.2","-0.2",,,,,,,,,,,,,2.02333,0.89,-0.39667,0.39667,,,,,,5.57,1.36,0.05,2.75,,0,"-7.433333333",,,"7.433333333",,,,,,"43.7"
3,594835,"Gonzales, Marco",546,0.5,,,,,,,,,,,,2103,84.9,85.83,0,0,3,0.8999999999999915,6.47,95,150,123,149,300,341,304,"0.2","-0.2",,,,,,,,,,,,,2.31667,0.79667,0.05333,0.02,,,,,,5.44,1.74,-0.34,2.66,,0,"-5.233333333",,,"5.233333333",,,,,,"39.1"
2,623211,"Brazobán, Huascar",899,0.2,,,,,,,,,,,,2321,91,90.45,0,0,2,-0.5999999999999943,5.75,121,151,126,150,302,333,292,"0.1","-0.1",,,,,,,,,,,,,2.08,0.655,-0.085,-0.085,,,,,,6,-1.56,-0.03,2.67,,0,"-5.7",,,"5.7",,,,,,"43.0"
