"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle"
70,592332,"Gausman, Kevin",2958,2.4,,,,,,,,,,,,1763,86,86.46,0,0,70,0.5,6.7,112,147,113,149,290,320,295,"-1.8","1.8",,,,,,,,,,,,,2.60114,0.49714,1.35271,-0.43843,,,,,,5.6,-2.62,-0.39,1.02,,0,"2.502857143",,,"-2.502857143",,,,,,"34.3"
60,684007,"Imanaga, Shota",2590,2.3,,,,,,,,,,,,1166,82.7,82.97,0,0,60,0.29999999999999716,6.43,105,152,116,150,303,321,287,"-1.5","1.5",,,,,,,,,,,,,2.72417,0.60383,0.88833,-0.74833,,,,,,5.37,2.68,0.29,1.16,,0,"2.465",,,"-2.465",,,,,,"37.2"
55,615698,"Quantrill, Cal",2643,2.1,,,,,,,,,,,,1091,86.3,86.81,0,0,55,0.5,6.53,111,147,119,147,301,328,303,"-1.6","1.6",,,,,,,,,,,,,2.63127,0.43389,0.82764,-0.19055,,,,,,6.21,-1.53,-0.27,1.58,,0,"2.885454545",,,"-2.885454545",,,,,,"43.0"
52,669302,"Gilbert, Logan",3042,1.7,,,,,,,,,,,,668,84.9,86.61,0,0,52,1.6999999999999886,7.52,114,149,112,148,290,320,293,"-1.1","1.1",,,,,,,,,,,,,3.13962,0.04176,0.42804,-0.12725,,,,,,5.75,-1.26,0.04,1.04,,0,"2.138461538",,,"-2.138461538",,,,,,"39.4"
49,656557,"Houck, Tanner",2735,1.8,,,,,,,,,,,,1776,88.3,88,0,0,49,-0.29999999999999716,6.08,116,149,107,150,280,319,301,"-1.1","1.1",,,,,,,,,,,,,3.13939,-0.21796,1.16163,-0.74939,,,,,,5.63,-2.25,-0.58,1.62,,0,"2.27755102",,,"-2.27755102",,,,,,"22.5"
49,543135,"Eovaldi, Nathan",2622,1.9,,,,,,,,,,,,1623,88.5,88.87,0,0,49,0.4000000000000057,6.54,113,148,110,149,297,323,298,"-1.3","1.3",,,,,,,,,,,,,2.82429,0.09426,1.13571,-0.07449,,,,,,5.56,-2.35,0.22,1.14,,0,"2.567346939",,,"-2.567346939",,,,,,"33.7"
48,628317,"Maeda, Kenta",1958,2.5,,,,,,,,,,,,1385,83.9,83.81,0,0,48,-0.10000000000000853,6.09,110,146,115,148,291,330,299,"-1.2","1.2",,,,,,,,,,,,,3.26646,-0.0463,0.91063,-0.30646,,,,,,5.71,-2.17,0.03,1.07,,0,"2.59375",,,"-2.59375",,,,,,"38.9"
44,593423,"Montas, Frankie",2633,1.7,,,,,,,,,,,,1533,86,85.9,0,0,44,-0.09999999999999432,5.97,113,147,118,149,298,322,293,"-1.1","1.1",,,,,,,,,,,,,2.85341,0.20159,0.81545,-0.14455,,,,,,5.91,-1.13,-0.32,1.17,,0,"2.440909091",,,"-2.440909091",,,,,,"41.3"
40,680730,"Parker, Mitchell",2404,1.7,,,,,,,,,,,,1001,85.8,86.67,0,0,40,0.9000000000000057,6.89,106,149,119,143,304,325,297,"-1.1","1.1",,,,,,,,,,,,,2.452,0.66949,0.71949,-0.71949,,,,,,5.95,2.04,0.58,1.61,,0,"2.715",,,"-2.715",,,,,,"49.4"
40,518585,"Cruz, Fernando",1138,3.5,,,,,,,,,,,,916,81.4,82.23,0,0,40,0.7999999999999972,6.86,111,147,119,148,295,320,290,"-1.1","1.1",,,,,,,,,,,,,3.19325,0.25025,0.42625,-0.03675,,,,,,6.1,-0.97,0.24,1.19,,0,"2.7125",,,"-2.7125",,,,,,"48.6"
