"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle"
19,671737,"Bradley, Taj",2294,0.8,,,,,,,,,,,,1539,91,91.55,0,19,0,0.5999999999999943,6.55,103,147,124,151,291,329,302,"0","0","69.2","7.4",,,,,,,,,,,2.32895,0.41842,0.92316,-0.50947,"90.9",55,,,,6.07,-1.46,-0.01,2.07,,0,"0",,,"0",,,,,0,"53.9"
16,684007,"Imanaga, Shota",2590,0.6,,,,,,,,,,,,1145,83,83.13,0,16,0,0.09999999999999432,6.28,112,153,123,150,304,323,288,"0","0","70.1","8.1",,,,,,,,,,,2.77625,0.5225,0.73438,-0.73438,"91.1",103,,,,5.41,2.64,0.41,1.82,,0,"0",,,"0",,,,,0,"37.3"
15,518585,"Cruz, Fernando",1138,1.3,,,,,,,,,,,,915,81.6,82.53,0,15,0,0.9000000000000057,6.85,106,140,118,143,295,322,290,"0","0","69.3","7.7",,,,,,,,,,,3.15533,0.26333,0.42933,0.02,"88.4",121,,,,6.1,-0.92,-0.05,2.14,,0,"0",,,"0",,,,,0,"47.6"
13,641793,"Littell, Zack",2486,0.5,,,,,,,,,,,,835,82.7,82.22,0,13,0,-0.5,6.18,112,150,126,150,303,333,300,"0","0","69.1","8.0",,,,,,,,,,,3.30538,0.05538,0.70538,-0.01,"89.0",51,,,,6.18,-0.45,-0.03,1.63,,0,"0",,,"0",,,,,0,"42.2"
13,682243,"Miller, Bryce",2749,0.5,,,,,,,,,,,,893,84.5,84.52,0,13,0,0,6.42,111,147,127,147,295,324,295,"0","0","68.4","7.4",,,,,,,,,,,3.29308,-0.08692,0.83846,-0.23846,"90.9",71,,,,5.4,-1.52,-0.26,2.11,,0,"0",,,"0",,,,,0,"39.7"
13,592332,"Gausman, Kevin",2958,0.4,,,,,,,,,,,,1746,86.3,86.82,0,13,0,0.5,6.68,108,148,122,147,294,317,292,"0","0","67.2","7.5",,,,,,,,,,,2.49231,0.58,1.17692,0.18462,"88.1",80,,,,5.57,-2.66,-0.7,1.69,,,"0",,,"0",,,,,0,"33.6"
11,615698,"Quantrill, Cal",2643,0.4,,,,,,,,,,,,933,86.4,87.1,0,11,0,0.6999999999999886,6.45,115,152,128,148,308,334,302,"0","0","70.6","7.3",,,,,,,,,,,2.74091,0.29091,0.74909,0.58909,"92.6",163,,,,6.26,-1.53,-0.23,2.32,,,"0",,,"0",,,,,0,"45.4"
11,808967,"Yamamoto, Yoshinobu",1469,0.7,,,,,,,,,,,,1283,89.6,90.45,0,11,0,0.9000000000000057,6.64,112,151,125,151,295,311,294,"0","0","66.0","7.0",,,,,,,,,,,2.52818,0.29545,0.48182,-0.07636,"88.1",50,,,,5.47,-1.25,-0.4,2.13,,0,"0",,,"0",,,,,0,"44.5"
9,679885,"Martinez, Justin",1177,0.8,,,,,,,,,,,,813,90.3,90.62,0,9,0,0.29999999999999716,6.54,104,143,121,145,300,318,294,"0","0","68.4","7.7",,,,,,,,,,,2.51556,0.28889,0.73333,0.15333,"88.0",109,,,,6.37,-2.75,-0.55,2.05,,0,"0",,,"0",,,,,0,"45.7"
9,663855,"Hicks, Jordan",1958,0.5,,,,,,,,,,,,871,84.8,85.57,0,9,0,0.7999999999999972,6.66,104,145,124,149,291,322,292,"0","0","72.8","7.5",,,,,,,,,,,3.21778,-0.07125,0.49,0.21,"88.0",40,,,,5.77,-1.81,0.27,2.3,,0,"0",,,"0",,,,,0,"32.0"
8,670280,"Bednar, David",1023,0.8,,,,,,,,,,,,1714,92.7,93.64,0,8,0,0.8999999999999915,6.69,108,148,120,150,308,320,290,"0","0","68.1","7.9",,,,,,,,,,,2.2225,0.41375,0.71375,0.30375,"88.0",163,,,,5.73,-2.01,0.14,1.79,,0,"0",,,"0",,,,,0,"37.9"
8,543135,"Eovaldi, Nathan",2622,0.3,,,,,,,,,,,,1512,88.5,89.19,0,8,0,0.7000000000000028,6.61,111,151,124,150,300,324,296,"0","0","74.5","7.7",,,,,,,,,,,2.96125,-0.07143,1.0625,0.545,"89.7",31,,,,5.44,-2.41,-0.47,1.79,,0,"0",,,"0",,,,,0,"31.6"
8,640448,"Finnegan, Kyle",1067,0.7,,,,,,,,,,,,1040,89.5,90.26,0,8,0,0.7999999999999972,6.65,114,145,123,146,302,329,303,"0","0","69.0","7.6",,,,,,,,,,,2.49625,0.34125,0.71875,-0.40625,"88.1",106,,,,5.63,-2.29,-0.19,1.78,,0,"0",,,"0",,,,,0,"45.2"
7,670102,"Francis, Bowden",1559,0.4,,,,,,,,,,,,1016,83.5,84.79,0,7,0,1.2999999999999972,6.96,114,150,126,148,287,316,294,"0","0","66.0","7.1",,,,,,,,,,,2.93143,0.31857,0.60429,0.26714,"88.0",91,,,,5.86,-2.12,-0.42,1.9,,,"0",,,"0",,,,,0,"38.7"
7,657585,"Garrett, Reed",980,0.7,,,,,,,,,,,,1525,87.3,87.3,0,7,0,0,6.25,109,148,124,151,296,318,300,"0","0","64.4","7.7",,,,,,,,,,,2.84143,0.13714,0.78857,-0.23429,"88.0",90,,,,5.63,-2.12,-0.86,1.65,,0,"0",,,"0",,,,,0,"38.9"
7,657024,"Swanson, Erik",667,1,,,,,,,,,,,,1167,85.2,85.86,0,7,0,0.7000000000000028,6.73,111,134,115,133,283,316,287,"0","0","63.7","7.6",,,,,,,,,,,2.91286,0.22857,0.88286,-0.42286,"90.0",128,,,,6,-0.91,-0.63,2.13,,0,"0",,,"0",,,,,0,"50.4"
7,593423,"Montas, Frankie",2633,0.3,,,,,,,,0,0,,,1529,86.7,86.67,0,7,0,0,5.99,117,148,129,148,300,323,295,"0","0","68.9","7.8",1,0,0,0,0,0,0,0,0,0,2.80143,0.20143,0.71286,-0.27571,"89.0",34,,,0,6.03,-1.06,-0.58,1.7,,0,"0",,,"0",,,,,0,"44.5"
7,628317,"Maeda, Kenta",1958,0.4,,,,,,,,,,,,1310,84,84.16,0,7,0,0.20000000000000284,6.13,111,151,120,146,293,327,291,"0","0","69.7","7.5",,,,,,,,,,,3.31286,-0.11571,0.72714,0.51,"92.7",16,,,,5.67,-2.22,-0.17,1.56,,0,"0",,,"0",,,,,0,"39.2"
7,593576,"Neris, Héctor",1008,0.7,,,,,,,,,,,,1047,82.3,82.04,0,7,0,-0.29999999999999716,6.2,116,147,117,149,295,325,300,"0","0","66.8","7.7",,,,,,,,,,,3.23857,0.14,0.82857,-0.45429,"88.1",83,,,,6.15,-1.43,-0.27,1.95,,0,"0",,,"0",,,,,0,"41.3"
7,657746,"Ryan, Joe",2106,0.3,,,,,,,,,,,,2020,89.3,90.06,0,7,0,0.7999999999999972,6.76,119,149,128,152,293,323,288,"0","0","66.5","7.4",,,,,,,,,,,2.89714,-0.03571,1.17,-0.15571,"88.0",80,,,,4.75,-2.54,-0.03,1.49,,0,"0",,,"0",,,,,0,"25.4"
7,676775,"Winn, Keaton",877,0.8,,,,,,,,,,,,1650,88.9,88.94,0,7,0,0,6.29,105,148,120,148,288,321,295,"0","0","74.5","7.7",,,,,,,,,,,2.87429,0.01286,1.21714,0.59714,"88.6",22,,,,6.09,-1.52,-0.25,1.79,,0,"0",,,"0",,,,,0,"36.6"
