"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle"
30,657277,"Webb, Logan",3201,0.9,0.414,0.034,0.4,0.448,0.365,0.478,0.425,12,29,94.5,5.1,1471,87.1,88.35,0,30,0,1.2000000000000028,6.98,103,145,109,148,292,320,296,"-0.1","0.1","73.4","7.2",30,30,11,1,0,0,0,0,0,0,3.4,-0.40367,0.84733,-0.16333,"97.5",144,60,13.333333333333334,13.333333333333334,4.94,-1.55,-0.1,1.78,0.4,4,"0.31",0.429,0.664,"-0.31",-0.011,-0.02899999999999997,-0.216,-0.113,0,"21.0"
29,676664,"Sears, JP",2857,1,0.393,0.286,0.346,0.679,0.456,0.335,0.258,11,28,84.9,11.8,1651,83.8,83.88,0,29,0,0.10000000000000853,6.38,102,150,117,144,301,325,295,"-3.9","3.9","75.1","7.8",29,29,7,2,0,2,0,0,0,0,3.03655,0.21586,1.35724,-1.35724,"93.5",177,27.586206896551722,6.896551724137931,6.896551724137931,4.52,1.45,0.46,2.29,0.393,2,"13.593103448",0.258,0.533,"-13.593103448",0.135,0.135,0.146,0.121,0,"16.9"
24,650911,"Sánchez, Cristopher",2797,0.9,0.375,0.042,0.375,0.417,0.346,0.269,0.265,9,24,83.3,6.7,2063,85.1,86.32,0,24,0,1.2000000000000028,7.07,103,150,115,147,304,325,288,"-0.6","0.6","72.1","7.5",24,24,8,1,0,0,0,0,0,0,3.05542,0.09609,1.43958,-1.18125,"91.4",132,16.666666666666664,4.166666666666666,4.166666666666666,6.08,1.94,0.29,1.93,0.375,1,"2.458333333",0.265,0.352,"-2.458333333",0.11,0.10999999999999999,0.065,0.077,0,"29.7"
23,641154,"López, Pablo",2986,0.8,0.455,0.273,0.409,0.727,0.483,0.39,0.336,10,22,87.8,7,2114,88.2,89.6,0,23,0,1.3999999999999915,7.09,114,144,108,148,293,325,297,"-2.9","2.9","72.9","7.6",23,23,6,3,0,1,0,0,0,0,2.36304,0.56087,1.4087,-0.69913,"93.6",138,34.78260869565217,8.695652173913043,8.695652173913043,5.61,-1.74,-0.35,2.17,0.435,2,"12.82173913",0.333,0.589,"-12.82173913",0.119,0.10199999999999998,0.138,0.093,0,"37.8"
20,571760,"Heaney, Andrew",2731,0.7,0.421,0.211,0.421,0.632,0.45,0.31,0.322,8,19,79.3,8,2105,83.4,83.26,0,20,0,-0.10000000000000853,6.42,102,149,113,144,303,324,297,"-1.6","1.6","70.0","7.8",20,20,4,4,0,0,0,0,0,0,2.7925,0.511,1.4125,-1.4125,"90.8",152,10,0,0,5.09,2.9,0.37,1.91,0.421,0,"7.97",0.322,0.394,"-7.97",0.099,0.09899999999999998,0.238,0.14,0,"30.5"
20,542881,"Anderson, Tyler",2914,0.7,0.15,0.2,0.105,0.35,0.209,0.184,0.173,3,20,83.5,10.3,1835,78.3,77.93,0,20,0,-0.3999999999999915,6.04,102,151,112,147,308,326,300,"2","-2","72.8","7.7",20,20,1,1,0,1,0,0,0,0,2.7475,0.9755,1.1,-1.1,"90.5",125,15,5,5,6.56,1.18,0.33,2.19,0.15,1,"-9.92",0.173,0.257,"9.92",-0.023,-0.022999999999999993,0.093,0.025,0,"62.8"
20,678394,"Bello, Brayan",2710,0.7,0.263,0.368,0.167,0.632,0.356,0.247,0.217,5,19,77.3,4.7,1802,87.8,88.05,0,20,0,0.20000000000000284,6.41,106,147,97,148,281,319,301,"-0.2","0.2","73.6","7.8",20,20,2,1,0,2,0,0,0,0,2.661,0.30947,1.3415,-1.2195,"90.7",122,15,5,5,5.13,-1.86,-0.13,1.79,0.25,1,"0.995",0.22,0.355,"-0.995",0.046,0.03,0.277,0.109,0,"26.6"
19,596295,"Gomber, Austin",2622,0.7,0.263,0.158,0.222,0.421,0.293,0.286,0.294,5,19,89,15.9,1662,81.3,82.41,0,19,0,1.1000000000000085,6.81,108,151,120,147,306,331,302,"0.7","-0.7","71.2","7.8",19,19,4,0,0,1,0,0,0,0,2.63895,0.78368,0.86947,-0.86947,"93.2",210,31.57894736842105,0,0,6.42,2.16,0.43,2.19,0.263,0,"-3.789473684",0.294,0.364,"3.789473684",-0.031,-0.030999999999999972,0.057,0.007,0,"52.7"
17,607200,"Fedde, Erick",2891,0.6,0.118,0,0.118,0.118,0.104,0.227,0.222,2,17,88.9,4,1770,87.5,88.21,0,17,0,0.7000000000000028,6.68,105,145,104,151,296,322,300,"3.6","-3.6","72.4","7.6",17,17,2,0,0,0,0,0,0,0,2.63529,0.36312,0.91824,-0.91824,"91.5",132,23.52941176470588,5.88235294117647,5.88235294117647,5.82,-1.57,-0.28,2,0.118,1,"-21.258823529",0.222,0.305,"21.258823529",-0.104,-0.10400000000000001,-0.187,-0.123,0,"34.5"
16,642547,"Peralta, Freddy",3066,0.5,0.25,0.063,0.25,0.313,0.244,0.39,0.363,4,16,84.7,-0.9,1703,87.7,88.14,0,16,0,0.3999999999999915,6.59,119,149,110,151,304,321,298,"1.6","-1.6","71.4","7.3",16,16,3,1,0,0,0,0,0,0,2.56188,0.40625,1.25188,-1.08312,"92.5",141,31.25,12.5,12.5,5.18,-2.88,-0.59,2.24,0.25,2,"-9.90625",0.363,0.536,"9.90625",-0.113,-0.11299999999999999,-0.223,-0.146,0,"31.7"
15,661563,"Gil, Luis",2664,0.6,0.4,0.067,0.4,0.467,0.378,0.336,0.287,6,15,79,-1.4,1680,90.9,91.63,0,15,0,0.6999999999999886,6.82,104,148,115,152,294,328,291,"-2.6","2.6","69.2","7.2",15,15,5,1,0,0,0,0,0,0,2.316,0.45467,1.256,-0.476,"91.1",109,20,6.666666666666667,6.666666666666667,5.38,-3.02,-0.46,2.41,0.4,1,"17.346666667",0.287,0.479,"-17.346666667",0.113,0.11300000000000004,-0.012,0.042,0,"27.8"
15,656288,"Canning, Griffin",2869,0.5,0.4,0.067,0.4,0.467,0.378,0.358,0.342,6,15,91,19,1716,88.5,87.69,0,15,0,-0.7999999999999972,5.85,107,147,115,150,305,329,305,"-0.9","0.9","73.6","7.6",15,15,5,1,0,0,0,0,0,0,2.47733,0.44267,1.34667,-0.76533,"94.6",211,46.666666666666664,6.666666666666667,6.666666666666667,5.79,-1.67,-0.45,2.17,0.4,1,"6.186666667",0.342,0.491,"-6.186666667",0.058,0.057999999999999996,-0.024,0.02,0,"40.8"
15,663978,"Paddack, Chris",1460,1,0.4,0.333,0.357,0.733,0.48,0.491,0.35,6,15,86.5,6.9,1803,82.3,83.12,0,15,0,0.7999999999999972,6.97,112,150,115,151,300,324,294,"-1.6","1.6","73.1","7.5",15,15,3,2,0,1,0,0,0,0,3.10933,0.274,1.26,-0.10667,"95.7",214,53.333333333333336,20,20,6.05,-2.67,-0.31,2.27,0.4,3,"10.96",0.35,0.82,"-10.96",0.05,0.050000000000000044,-0.087,-0.011,0,"41.0"
15,641927,"Ober, Bailey",2696,0.6,0.5,0.214,0.462,0.714,0.524,0.538,0.488,7,14,75.8,7.2,1985,83.1,84.37,0,15,0,1.3000000000000114,7.15,111,149,111,150,300,325,297,"-2.2","2.2","69.3","7.4",15,15,6,0,0,1,0,0,0,0,2.85267,0.452,1.38067,-0.08733,"91.0",140,13.333333333333334,6.666666666666667,6.666666666666667,6.05,-1.49,-0.55,2.39,0.5,1,"14.626666667",0.488,0.766,"-14.626666667",0.012,0.01200000000000001,-0.052,-0.014,0,"33.7"
14,670950,"Richards, Trevor",1182,1.2,0.286,0.286,0.231,0.571,0.362,0.238,0.222,4,14,85.1,30.6,2637,79.3,79.25,0,14,0,0,6.17,108,146,107,146,287,318,290,"-1.8","1.8","70.3","7.5",14,14,2,1,0,1,0,0,0,0,3.68929,-0.07357,1.03786,0.17214,"92.3",162,28.57142857142857,0,0,6.25,-2.43,-0.42,2.28,0.286,0,"12.978571429",0.222,0.332,"-12.978571429",0.064,0.06399999999999997,0.239,0.124,0,"48.3"
14,669373,"Skubal, Tarik",2866,0.5,0.5,0.286,0.462,0.786,0.551,0.496,0.449,7,14,89.9,5.5,1676,85.5,85.49,0,14,0,0,6.31,105,150,106,143,301,334,285,"-4.3","4.3","71.8","7.9",14,14,5,1,0,1,0,0,0,0,2.54286,0.58357,1.25786,-1.25786,"94.0",134,42.857142857142854,14.285714285714285,14.285714285714285,6.19,1.78,0.25,2.1,0.5,2,"30.371428571",0.449,0.706,"-30.371428571",0.051,0.05099999999999999,0.08,0.055,0,"47.0"
14,622491,"Castillo, Luis",2859,0.5,0.143,0,0.143,0.143,0.126,0.288,0.305,2,14,80.1,3.7,1911,87.7,86.37,0,14,0,-1.2999999999999972,5.38,120,143,104,147,290,321,299,"2","-2","70.8","7.6",14,14,2,0,0,0,0,0,0,0,2.95857,-0.00143,1.37857,-1.14143,"90.4",108,7.142857142857142,0,0,4.84,-2.29,-0.47,2.13,0.143,0,"-14.207142857",0.305,0.352,"14.207142857",-0.162,-0.162,-0.209,-0.162,0,"10.7"
