"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle"
37,450203,"Morton, Charlie",2791,1.3,,,,,,,,,,,,3195,81.8,81.18,0,0,37,-0.5999999999999943,6.09,114,150,131,150,297,321,295,"-3.2","3.2",,,,,,,,,,,,,4.25486,-0.82162,-1.24811,0.01568,,,,,,5.43,-2.64,0.55,1.24,,0,"8.648648649",,,"-8.648648649",,,,,,"21.3"
31,664285,"Valdez, Framber",2598,1.2,,,,,,,,0,0,,,2958,80.7,79.51,0,0,31,-1.2000000000000028,5.81,105,151,119,147,295,323,293,"-2.4","2.4",,,0,0,0,0,0,0,0,,0,,4.85935,-1.29968,-0.84645,0.63355,,,,,,6.03,0.68,-0.58,0.86,,0,"7.632258065",,,"-7.632258065",,,,,,"44.6"
31,663623,"Irvin, Jake",3046,1,,,,,,,,,,,,2555,81.6,82.89,0,0,31,1.3000000000000114,6.98,116,147,125,147,304,327,299,"-2.5","2.5",,,,,,,,,,,,,3.68548,-0.27645,-1.0029,0.18871,,,,,,5.68,-2.23,0.03,2.12,,0,"8.032258065",,,"-8.032258065",,,,,,"28.1"
30,668678,"Gallen, Zac",2506,1.2,,,,,,,,,,,,2446,81.2,81.51,0,0,30,0.29999999999999716,6.63,112,149,128,148,301,320,294,"-2.9","2.9",,,,,,,,,,,,,4.48333,-1.00567,-0.42933,-0.13933,,,,,,5.74,-2.93,0.14,0.37,,0,"9.726666667",,,"-9.726666667",,,,,,"40.3"
25,605400,"Nola, Aaron",3189,0.8,,,,,,,,,,,,2620,79.6,80.22,0,0,25,0.6000000000000085,6.88,115,148,124,151,294,324,294,"-1.9","1.9",,,,,,,,,,,,,4.4432,-0.8232,-1.1292,0.2996,,,,,,5.06,-1.81,0.49,1.14,,0,"7.632",,,"-7.632",,,,,,"21.7"
24,681293,"Arrighetti, Spencer",2505,1,,,,,,,,,,,,2851,79.4,80.15,0,0,24,0.6999999999999886,7.03,106,147,128,150,292,320,297,"-2.4","2.4",,,,,,,,,,,,,4.41167,-0.76333,-1.18667,0.59,,,,,,5.08,-1.7,0.29,1.11,,0,"9.816666667",,,"-9.816666667",,,,,,"25.3"
23,650644,"Civale, Aaron",2699,0.9,,,,,,,,,,,,3140,77.2,75.6,0,0,23,-1.6000000000000085,5.63,113,148,129,150,300,327,298,"-2.1","2.1",,,,,,,,,,,,,5.34565,-1.44304,-1.0687,0.33913,,,,,,6.54,-0.7,0.28,1.83,,0,"9.113043478",,,"-9.113043478",,,,,,"52.3"
23,656756,"Montgomery, Jordan",1929,1.2,,,,,,,,,,,,2337,80.3,81.01,0,0,23,0.7000000000000028,6.76,111,151,124,146,305,315,291,"-2.1","2.1",,,,,,,,,,,,,4.1413,-0.60696,-0.30522,0.25391,,,,,,6.56,1.51,-0.31,0.21,,0,"9.326086957",,,"-9.326086957",,,,,,"47.5"
22,572020,"Paxton, James",1708,1.3,,,,,,,,,,,,1944,81.1,81.57,0,0,22,0.5,6.54,113,150,126,147,298,315,289,"-1.9","1.9",,,,,,,,,,,,,3.87,-0.41091,-0.12409,0.06409,,,,,,6.11,2.13,-0.62,0.94,,0,"8.545454545",,,"-8.545454545",,,,,,"45.6"
21,669203,"Burnes, Corbin",2996,0.7,,,,,,,,,,,,2969,81.5,81.53,0,0,21,0,6.57,113,145,123,146,298,322,294,"-1.7","1.7",,,,,,,,,,,,,4.59333,-1.12381,-0.85905,0.18476,,,,,,6.07,-0.71,0.28,1.1,,0,"8.323809524",,,"-8.323809524",,,,,,"48.8"
