"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle"
19,656288,"Canning, Griffin",2869,0.7,0.316,0.211,0.278,0.526,0.36,0.328,0.301,6,19,85.1,0.3,1840,89,88.23,0,19,0,-0.7999999999999972,5.78,107,144,122,146,300,325,300,"0.4","-0.4","70.4","7.3",19,19,4,1,0,1,0,0,0,0,2.48842,0.38684,1.29474,-0.13895,"93.1",119,31.57894736842105,5.263157894736842,5.263157894736842,5.81,-1.67,-0.22,2.26,0.316,1,"-1.968421053",0.301,0.461,"1.968421053",0.015,0.015000000000000013,0.065,0.032,0,"40.1"
18,657277,"Webb, Logan",3201,0.6,0.444,0.556,0.375,1,0.604,0.597,0.499,8,18,96.2,6.9,1410,87.3,88.76,0,18,0,1.5,7.03,115,148,128,150,298,323,290,"-4.1","4.1","72.4","7.6",18,18,2,4,0,2,0,0,0,0,3.38056,-0.40778,0.78056,0.215,"98.6",162,66.66666666666666,16.666666666666664,16.666666666666664,4.87,-1.46,-0.16,1.69,0.444,3,"22.961111111",0.499,0.921,"-22.961111111",-0.055,-0.05499999999999999,0.079,0.007,0,"19.5"
16,542881,"Anderson, Tyler",2914,0.5,0.125,0,0.125,0.125,0.11,0.21,0.21,2,16,82.6,10.1,1912,79.7,79.31,0,16,0,-0.4000000000000057,6.05,108,152,121,149,306,321,293,"3.6","-3.6","71.5","7.8",16,16,2,0,0,0,0,0,0,0,2.5975,0.99438,1.02875,-1.02875,"89.8",110,6.25,0,0,6.52,1.23,0.35,2.11,0.125,0,"-22.4875",0.21,0.27,"22.4875",-0.085,-0.08499999999999999,-0.145,-0.1,0,"63.0"
16,608379,"Wacha, Michael",2602,0.6,0.133,0.2,0.067,0.333,0.183,0.333,0.253,2,15,89.2,25.4,1546,81.6,82.24,0,16,0,0.6000000000000085,6.76,118,146,122,148,294,322,298,"2.1","-2.1","70.0","7.2",16,16,1,0,0,1,0,0,0,0,2.8975,0.53062,0.96813,-0.44687,"93.3",171,31.25,12.5,12.5,6.59,-1.58,0.08,2.32,0.125,2,"-13",0.239,0.586,"13",-0.12,-0.11399999999999999,-0.253,-0.15,0,"53.1"
14,650633,"King, Michael",2895,0.5,0.286,0.071,0.286,0.357,0.279,0.279,0.299,4,14,79.9,33.6,2044,87.2,87.11,0,14,0,-0.10000000000000853,6.21,120,148,128,153,289,321,302,"0.9","-0.9","70.8","7.6",14,14,3,1,0,0,0,0,0,0,2.53714,0.46214,1.45429,-1.24143,"89.6",176,7.142857142857142,0,0,5.33,-3.14,-0.62,2.21,0.286,0,"-6.192857143",0.299,0.334,"6.192857143",-0.013,-0.013000000000000012,0.023,0,0,"24.9"
13,669432,"Rogers, Trevor",2243,0.6,0.462,0.077,0.462,0.538,0.436,0.4,0.414,6,13,95.6,-2.1,1672,86.6,87.54,0,13,0,0.9000000000000057,6.95,110,147,119,142,297,324,290,"-0.7","0.7","69.5","7.3",13,13,5,1,0,0,0,0,0,0,3.10231,-0.05846,1.12,-0.82769,"98.4",91,76.92307692307693,7.6923076923076925,7.6923076923076925,5.6,2.44,0.3,1.98,0.462,1,"5.653846154",0.414,0.5,"-5.653846154",0.048,0.04800000000000004,0.038,0.036,0,"22.1"
13,681867,"Criswell, Cooper",1756,0.7,0.154,0,0.154,0.154,0.136,0.27,0.287,2,13,92.6,-4.2,1565,84.2,85.03,0,13,0,0.7999999999999972,6.75,103,147,131,149,285,324,301,"3.6","-3.6","74.7","7.6",13,13,2,0,0,0,0,0,0,0,3.62462,-0.41692,1.08692,-0.52538,"95.6",88,38.46153846153847,0,0,4.93,-1.7,-0.09,1.89,0.154,0,"-27.407692308",0.287,0.322,"27.407692308",-0.133,-0.13299999999999998,-0.168,-0.134,0,"10.7"
12,544150,"Suárez, Albert",2234,0.5,0.333,0.083,0.333,0.417,0.325,0.359,0.291,4,12,84.7,10.3,2079,86.8,87.48,0,12,0,0.7000000000000028,6.75,121,147,132,152,295,327,304,"0.1","-0.1","70.4","7.7",12,12,3,1,0,0,0,0,0,0,2.345,0.68417,1.38,-1.13,"92.4",171,25,8.333333333333332,8.333333333333332,5.99,-1.57,-0.53,2.15,0.333,1,"-0.675",0.291,0.55,"0.675",0.042,0.04200000000000004,-0.133,-0.034,0,"33.7"
11,669062,"Miller, Erik",1269,0.9,0.2,0.3,0.182,0.5,0.259,0.306,0.288,2,10,86.5,10.5,1719,85.1,85.22,0,11,0,0.10000000000000853,6.43,108,147,124,145,296,320,287,"1","-1","68.3","7.5",11,11,0,1,1,0,0,0,0,0,3.01273,0.14455,1.24636,-0.67182,"93.4",182,36.36363636363637,9.090909090909092,9.090909090909092,6.07,1.7,0.35,2.32,0.182,1,"-9.236363636",0.275,0.441,"9.236363636",-0.088,-0.09300000000000003,0.059,-0.047,0,"24.1"
10,665795,"Cabrera, Edward",1734,0.6,0.3,0.1,0.3,0.4,0.302,0.508,0.428,3,10,93.6,2.9,1617,93.5,94.18,0,10,0,0.7000000000000028,6.76,121,149,127,150,290,322,303,"1.4","-1.4","72.5","7.3",10,10,2,1,0,0,0,0,0,0,2.038,0.578,1.341,-0.851,"97.4",124,60,20,20,6.11,-1.35,-0.58,2.16,0.3,2,"-13.57",0.428,0.755,"13.57",-0.128,-0.128,-0.355,-0.206,0,"43.2"
9,676440,"Bibee, Tanner",2851,0.3,0.556,0.556,0.5,1.111,0.702,0.446,0.369,5,9,85.1,12.2,1989,82,82.81,0,9,0,0.7999999999999972,6.62,117,147,136,151,291,321,297,"-2.2","2.2","68.0","7.0",9,9,2,2,0,1,0,0,0,0,2.45,0.91667,1.07222,-0.83444,"91.5",159,22.22222222222222,11.11111111111111,11.11111111111111,6.24,-2.26,-0.52,2.94,0.556,1,"24.222222222",0.369,0.681,"-24.222222222",0.187,0.18700000000000006,0.43,0.256,0,"53.4"
9,658648,"Avila, Pedro",1419,0.6,0.444,0.333,0.375,0.778,0.522,0.398,0.353,4,9,90.8,9.6,1781,83.3,83.87,0,9,0,0.6000000000000085,6.34,110,149,133,150,304,323,297,"-1","1","73.5","7.6",9,9,3,0,0,1,0,0,0,0,3.06889,0.18222,0.18,-0.04444,"95.4",119,55.55555555555556,11.11111111111111,11.11111111111111,5.76,-1.28,-0.03,2.1,0.444,1,"11.344444444",0.353,0.571,"-11.344444444",0.091,0.09100000000000003,0.207,0.124,0,"44.7"
9,663978,"Paddack, Chris",1460,0.6,0.5,0.375,0.375,0.875,0.522,0.685,0.55,4,8,94.6,16.1,1924,83.3,84.06,0,9,0,0.7999999999999972,6.99,111,142,121,148,301,324,290,"-1.6","1.6","69.3","7.7",9,9,3,0,0,1,0,0,0,0,2.85333,0.45556,1.27889,-0.42778,"96.5",234,55.55555555555556,22.22222222222222,22.22222222222222,5.95,-2.86,-0.31,2.04,0.444,2,"18.022222222",0.498,1.259,"-18.022222222",-0.05,-0.05399999999999999,-0.384,-0.163,0,"40.1"
9,500779,"Quintana, Jose",2819,0.3,0.444,0,0.444,0.444,0.392,0.344,0.349,4,9,85.7,4,1341,85.7,85.5,0,9,0,-0.20000000000000284,6.3,115,148,125,146,297,325,293,"-1.1","1.1","71.7","7.6",9,9,4,0,0,0,0,0,0,0,2.81,0.30889,1.27333,-0.98889,"93.7",132,22.22222222222222,0,0,5.77,2.25,0.52,1.86,0.444,0,"12.233333333",0.349,0.429,"-12.233333333",0.095,0.09500000000000003,0.015,0.048,0,"43.1"
9,471911,"Carrasco, Carlos",1693,0.5,0.444,0.444,0.375,0.889,0.563,0.408,0.365,4,9,87.3,1.9,1329,86.6,87.5,0,9,0,0.9000000000000057,6.7,120,149,134,151,298,320,298,"-2.5","2.5","73.8","7.5",9,9,2,1,0,1,0,0,0,0,2.71667,0.30556,0.54111,-0.30556,"94.4",158,44.44444444444444,11.11111111111111,11.11111111111111,5.91,-1.34,-0.3,2.01,0.444,1,"27.833333333",0.365,0.577,"-27.833333333",0.079,0.07900000000000001,0.312,0.155,0,"34.6"
