"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle"
17,661563,"Gil, Luis",2664,0.6,,,,,0.689,0.689,,0,0,,,2449,95.8,96.41,0,0,17,0.6000000000000085,6.78,114,149,117,152,293,327,286,"-2.4","2.4",,,17,0,0,0,0,0,0,0,17,100,1.05176,1.44529,0.46471,-0.16706,,,,,0,5.81,-2.82,0.13,3.18,1,0,"14.235294118",1,,"-14.235294118",,0,,0,,"38.5"
12,693312,"Nicolas, Kyle",950,1.3,,,,,0.689,0.689,,0,0,,,2382,97.3,98.22,0,0,12,0.9000000000000057,6.87,119,150,117,151,307,325,291,"-1.9","1.9",,,12,0,0,0,0,0,0,0,12,100,0.9875,1.42583,0.74917,-0.30083,,,,,0,6.15,-1.26,0.14,2.9,1,0,"16.133333333",1,,"-16.133333333",,0,,0,,"43.8"
12,665795,"Cabrera, Edward",1734,0.7,,,,,0.689,0.689,,0,0,,,2275,95.4,95.68,0,0,12,0.29999999999999716,6.69,105,147,114,149,299,323,296,"-1.4","1.4",,,12,0,0,0,0,0,0,0,12,100,1.24833,1.2775,0.87417,-0.27417,,,,,0,6,-1.55,-0.19,2.58,1,0,"12.008333333",1,,"-12.008333333",,0,,0,,"36.8"
11,656302,"Cease, Dylan",3188,0.3,,,,,0.689,0.689,,0,0,,,2580,96.3,96.17,0,0,11,-0.09999999999999432,6.29,116,147,119,149,303,324,301,"-2","2",,,11,0,0,0,0,0,0,0,11,100,0.85182,1.61273,0.09909,0.01727,,,,,0,6.13,-1.07,0.63,2.64,1,0,"18.627272727",1,,"-18.627272727",,0,,0,,"55.5"
11,450203,"Morton, Charlie",2791,0.4,,,,,0.689,0.689,,0,0,,,2219,93.7,93.51,0,0,11,-0.20000000000000284,6.23,116,144,122,147,294,322,300,"-1.7","1.7",,,11,0,0,0,0,0,0,0,11,100,1.80182,0.80091,1.18818,-0.74455,,,,,0,5.47,-2.54,-0.53,2.51,1,0,"15.390909091",1,,"-15.390909091",,0,,0,,"21.0"
11,573186,"Stroman, Marcus",2667,0.4,,,,,0.689,0.689,,0,0,,,2186,88.9,88.05,0,0,11,-0.9000000000000057,5.71,101,151,121,152,293,328,290,"-1.3","1.3",,,11,0,0,0,0,0,0,0,11,100,2.61364,0.294,0.69,0.17727,,,,,0,5.15,-1,0.33,2.25,1,0,"11.836363636",1,,"-11.836363636",,0,,0,,"33.4"
11,547973,"Chapman, Aroldis",1128,1,,,,,0.689,0.689,,0,0,,,2287,96.1,98.04,0,0,11,1.9000000000000057,7.35,100,147,109,145,315,324,292,"-1.7","1.7",,,11,0,0,0,0,0,0,0,11,100,1.10091,1.36545,0.52364,-0.44182,,,,,0,6.07,0.65,0.64,2.59,1,0,"15.609090909",1,,"-15.609090909",,0,,0,,"50.1"
11,806185,"Birdsong, Hayden",1388,0.8,,,,,0.689,0.689,,0,0,,,2266,94.9,95.47,0,0,11,0.5999999999999943,6.55,117,144,115,149,295,323,301,"-1.3","1.3",,,11,0,0,0,0,0,0,0,11,100,1.11273,1.41545,0.74909,-0.47091,,,,,0,6.36,-1.25,-0.69,3.73,1,0,"11.736363636",1,,"-11.736363636",,0,,0,,"42.8"
11,663855,"Hicks, Jordan",1958,0.6,,,,,0.689,0.689,,0,0,,,1899,94.5,94.96,0,0,11,0.5,6.52,110,147,124,151,296,328,300,"-1.5","1.5",,,11,0,0,0,0,0,0,0,11,100,2.10909,0.44182,1.30182,-0.34909,,,,,0,5.65,-1.78,-0.08,2.05,1,0,"13.918181818",1,,"-13.918181818",,0,,0,,"30.4"
10,678394,"Bello, Brayan",2710,0.4,,,,,0.689,0.689,,0,0,,,2086,95.4,95.3,0,0,10,-0.10000000000000853,6.32,109,149,112,150,289,322,299,"-1.5","1.5",,,10,0,0,0,0,0,0,0,10,100,2.215,0.301,1.494,-0.84,,,,,0,5.22,-1.71,-0.72,2.66,1,0,"14.88",1,,"-14.88",,0,,0,,"28.4"
10,694813,"Stone, Gavin",2152,0.5,,,,,0.689,0.689,,0,0,,,2227,94.4,94.96,0,0,10,0.5999999999999943,6.57,122,149,124,153,294,317,297,"-1","1",,,10,0,0,0,0,0,0,0,10,100,1.257,1.298,0.776,-0.524,,,,,0,5.58,-1.91,-0.38,2.76,1,0,"9.89",1,,"-9.89",,0,,0,,"47.7"
10,608344,"Irvin, Cole",1767,0.6,,,,,0.689,0.689,,0,0,,,2062,91.6,91.61,0,0,10,0,6.24,111,151,117,147,303,323,305,"-1.4","1.4",,,10,0,0,0,0,0,0,0,10,100,1.686,1.029,1.149,-0.981,,,,,0,6.14,1.13,1,3.09,1,0,"13.56",1,,"-13.56",,0,,0,,"40.0"
10,542881,"Anderson, Tyler",2914,0.3,,,,,0.689,0.689,,0,0,,,2181,88.9,88.5,0,0,10,-0.4000000000000057,6.13,104,150,114,147,308,326,300,"-1.1","1.1",,,10,0,0,0,0,0,0,0,10,100,1.272,1.624,0.345,-0.225,,,,,0,6.48,1.21,0.14,3.05,1,0,"10.78",1,,"-10.78",,0,,0,,"59.9"
10,665871,"Assad, Javier",2538,0.4,,,,,0.689,0.689,,0,0,,,1917,90.5,91.1,0,0,10,0.5999999999999943,6.55,114,151,122,151,304,327,296,"-1.2","1.2",,,10,0,0,0,0,0,0,0,10,100,1.768,1.006,0.745,0.261,,,,,0,6,-1.6,-0.03,2.65,1,0,"12.16",1,,"-12.16",,0,,0,,"53.7"
10,554430,"Wheeler, Zack",3134,0.3,,,,,0.689,0.689,,0,0,,,2456,95.3,97.03,0,0,10,1.7000000000000028,7.29,111,148,117,150,292,325,297,"-1.2","1.2",,,10,0,0,0,0,0,0,0,10,100,1.238,1.275,0.717,-0.339,,,,,0,5.3,-2.09,-0.36,2.97,1,0,"11.88",1,,"-11.88",,0,,0,,"26.2"
