"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle"
2,669212,"Morgan, Eli",646,0.3,,,,,,,,,,,,2115,77.3,77.2,0,0,2,-0.09999999999999432,6.15,104,132,112,124,311,328,316,"0.1","-0.1",,,,,,,,,,,,,3.475,0.33,1.235,1.235,,,,,,5.62,-0.57,0.32,2.24,,0,"-4.75",,,"4.75",,,,,,"41.3"
2,500779,"Quintana, Jose",2819,0.1,,,,,,,,,,,,1427,86.5,86.4,0,0,2,0,6.4,121,153,127,151,304,327,289,"0.1","-0.1",,,,,,,,,,,,,2.715,0.35,1.225,-1.225,,,,,,5.69,2.26,0.44,2.29,,0,"-6.15",,,"6.15",,,,,,"40.3"
2,518876,"Kelly, Merrill",1142,0.2,,,,,,,,,,,,2262,89.3,88.95,0,0,2,-0.29999999999999716,6,124,148,100,152,297,318,297,"0.1","-0.1",,,,,,,,,,,,,2.595,0.26,1.35,-1.35,,,,,,5.56,-1.94,-0.63,1.56,,0,"-6.1",,,"6.1",,,,,,"24.8"
2,502043,"Gibson, Kyle",2764,0.1,,,,,,,,,,,,1821,86.2,87.1,0,0,2,0.8999999999999915,6.95,128,147,108,153,299,326,306,"0.1","-0.1",,,,,,,,,,,,,2.685,0.395,0.955,-0.955,,,,,,5.99,-2.37,-0.05,2.24,,0,"-5.15",,,"5.15",,,,,,"41.0"
2,663436,"Martin, Davis",892,0.2,,,,,,,,,,,,2109,88.9,88.5,0,0,2,-0.4000000000000057,6.5,113,152,129,150,295,329,300,"0.2","-0.2",,,,,,,,,,,,,2.93,-0.005,1.45,-0.02,,,,,,5.95,-2.04,-0.46,2.45,,0,"-8.05",,,"8.05",,,,,,"35.2"
1,642207,"Williams, Devin",391,0.3,,,,,,,,,,,,2693,84.2,84.9,0,0,1,0.7000000000000028,6.9,87,153,127,146,307,335,294,"0","0",,,,,,,,,,,,,3.17,0.07,1.87,1.87,,,,,,5.44,-2.56,0.26,1.76,,0,"-3.8",,,"3.8",,,,,,"21.0"
1,623211,"Brazobán, Huascar",899,0.1,,,,,,,,,,,,1925,91.2,90.9,0,0,1,-0.29999999999999716,6,131,149,113,154,301,324,302,"0.1","-0.1",,,,,,,,,,,,,2.73,-0.01,1.06,-1.06,,,,,,6.16,-1.54,-0.57,2.4,,0,"-9.2",,,"9.2",,,,,,"39.1"
1,689225,"Brieske, Beau",1152,0.1,,,,,,,,,,,,2229,91.4,91,0,0,1,-0.4000000000000057,6.1,112,154,124,150,315,328,295,"0.1","-0.1",,,,,,,,,,,,,1.48,1.25,1,1,,,,,,6.06,-1.51,-0.89,2.94,,0,"-8.1",,,"8.1",,,,,,"46.9"
1,656288,"Canning, Griffin",2869,0,,,,,,,,,,,,1685,87.7,86.7,0,0,1,-1,5.8,115,145,115,149,299,326,301,"0","0",,,,,,,,,,,,,2.82,0.16,1.41,-1.41,,,,,,5.74,-1.63,-0.75,1.53,,0,"-3.4",,,"3.4",,,,,,"44.1"
1,678368,"Bellozo, Valente",1094,0.1,,,,,,,,,,,,2105,78.7,77.5,0,0,1,-1.2000000000000028,5.9,122,147,118,142,307,315,292,"0.1","-0.1",,,,,,,,,,,,,3,0.74,1.37,-1.37,,,,,,6.08,-1.41,-0.2,2.46,,0,"-5.9",,,"5.9",,,,,,"36.8"
