"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle"
33,666142,"Ragans, Cole",3118,1.1,,,,,,,,,,,,2165,85,84.75,0,0,33,-0.20000000000000284,6.23,110,149,118,145,306,323,291,"-1.5","1.5",,,,,,,,,,,,,2.12788,1.04152,1.33485,-1.2597,,,,,,6.26,1.24,0.21,1.58,,0,"4.587878788",,,"-4.587878788",,,,,,"44.4"
32,542881,"Anderson, Tyler",2914,1.1,,,,,,,,,,,,1866,78.5,78.06,0,0,32,-0.4000000000000057,6.09,105,148,115,147,311,326,300,"-1.8","1.8",,,,,,,,,,,,,2.65875,1.05781,1.04906,-0.98406,,,,,,6.54,1.2,0.48,1.54,,0,"5.509375",,,"-5.509375",,,,,,"62.8"
31,665795,"Cabrera, Edward",1734,1.8,,,,,,,,,,,,1645,92.2,92.84,0,0,31,0.5999999999999943,6.76,109,148,110,149,297,322,299,"-2","2",,,,,,,,,,,,,2.11935,0.57323,1.34,-0.38065,,,,,,6.11,-1.39,-0.46,1.74,,0,"6.348387097",,,"-6.348387097",,,,,,"42.3"
31,656288,"Canning, Griffin",2869,1.1,,,,,,,,,,,,1739,88.1,87.27,0,0,31,-0.7999999999999972,5.86,108,147,118,151,304,327,304,"-1.7","1.7",,,,,,,,,,,,,2.54871,0.39806,1.39258,-0.64871,,,,,,5.8,-1.67,-0.48,1.9,,0,"5.441935484",,,"-5.441935484",,,,,,"40.4"
31,596295,"Gomber, Austin",2622,1.2,,,,,,,,,,,,1661,80.6,81.72,0,0,31,1.1000000000000085,6.86,106,152,123,147,306,332,301,"-1.8","1.8",,,,,,,,,,,,,2.62,0.86806,0.83806,-0.79677,,,,,,6.4,2.18,0.29,1.91,,0,"5.680645161",,,"-5.680645161",,,,,,"52.6"
30,642547,"Peralta, Freddy",3066,1,,,,,,,,,,,,1740,88.1,88.42,0,0,30,0.30000000000001137,6.61,108,146,121,148,306,324,298,"-2","2",,,,,,,,,,,,,2.585,0.36633,1.30433,-0.62433,,,,,,5.13,-3.06,-0.48,1.64,,0,"6.66",,,"-6.66",,,,,,"32.1"
30,694363,"Shuster, Jared",1290,2.3,,,,,,,,,,,,1653,84.1,84.57,0,0,30,0.5,6.58,109,152,118,148,298,327,294,"-1.6","1.6",,,,,,,,,,,,,2.489,0.734,1.07067,-1.00667,,,,,,5.58,1.4,0.77,1.67,,0,"5.28",,,"-5.28",,,,,,"42.5"
29,661563,"Gil, Luis",2664,1.1,,,,,,,,,,,,1736,91.4,92.28,0,0,29,0.8999999999999915,6.84,113,148,116,152,292,327,288,"-1.9","1.9",,,,,,,,,,,,,2.32966,0.40276,1.33931,-0.46828,,,,,,5.35,-3.07,-0.98,2.1,,0,"6.379310345",,,"-6.379310345",,,,,,"27.1"
28,669854,"Blanco, Ronel",2751,1,,,,,,,,,,,,1470,84.5,85.18,0,0,28,0.7000000000000028,6.85,105,148,108,150,291,322,296,"-1.8","1.8",,,,,,,,,,,,,2.8125,0.40214,1.09143,-0.47214,,,,,,6.09,-0.95,-0.38,2.22,,0,"6.310714286",,,"-6.310714286",,,,,,"46.0"
25,607200,"Fedde, Erick",2891,0.9,,,,,,,,,,,,1700,87.5,88.3,0,0,25,0.7999999999999972,6.64,115,147,114,152,298,325,305,"-1.5","1.5",,,,,,,,,,,,,2.7004,0.262,0.9828,-0.9004,,,,,,5.78,-1.62,-0.62,1.86,,0,"6.004",,,"-6.004",,,,,,"34.4"
25,641154,"López, Pablo",2986,0.8,,,,,,,,,,,,2136,88.1,89.4,0,0,25,1.3000000000000114,7.08,110,147,116,152,295,325,297,"-1.2","1.2",,,,,,,,,,,,,2.3828,0.5536,1.444,-0.884,,,,,,5.59,-1.76,-0.49,1.39,,0,"4.964",,,"-4.964",,,,,,"37.2"
25,676664,"Sears, JP",2857,0.9,,,,,,,,,,,,1684,83.1,83.11,0,0,25,0,6.37,105,151,116,146,297,321,294,"-1.4","1.4",,,,,,,,,,,,,3.0544,0.2568,1.3764,-1.3764,,,,,,4.57,1.46,1.11,2.4,,0,"5.792",,,"-5.792",,,,,,"17.2"
25,670950,"Richards, Trevor",1182,2.1,,,,,,,,,,,,2600,79.2,79.11,0,0,25,-0.10000000000000853,6.2,108,147,114,145,291,322,288,"-2.2","2.2",,,,,,,,,,,,,3.7708,-0.1392,1.0536,0.1488,,,,,,6.23,-2.37,-0.06,2,,0,"8.788",,,"-8.788",,,,,,"48.8"
25,678394,"Bello, Brayan",2710,0.9,,,,,,,,,,,,1801,87.4,87.43,0,0,25,0,6.36,113,149,107,150,285,319,298,"-1.6","1.6",,,,,,,,,,,,,2.7404,0.2512,1.3488,-1.0424,,,,,,5.13,-1.89,-0.38,1.62,,0,"6.22",,,"-6.22",,,,,,"25.6"
24,663687,"Harris, Hogan",1213,2,,,,,,,,,,,,2100,81.2,81.8,0,0,24,0.5999999999999943,6.88,107,151,117,147,304,321,296,"-1.6","1.6",,,,,,,,,,,,,2.65667,0.82292,1.46958,-1.46958,,,,,,5.73,2.6,0.46,1.93,,0,"6.595833333",,,"-6.595833333",,,,,,"43.6"
24,664285,"Valdez, Framber",2598,0.9,,,,,,,,,,,,1673,88.9,88.11,0,0,24,-0.8000000000000114,5.95,105,151,113,146,294,323,289,"-1.3","1.3",,,,,,,,,,,,,2.82417,0.08348,1.30458,-1.17958,,,,,,5.95,0.78,0.12,1.14,,0,"5.583333333",,,"-5.583333333",,,,,,"41.2"
23,622491,"Castillo, Luis",2859,0.8,,,,,,,,,,,,1890,87.7,86.3,0,0,23,-1.4000000000000057,5.41,117,143,102,145,287,316,294,"-1.3","1.3",,,,,,,,,,,,,3.04522,-0.08318,1.44,-1.17304,,,,,,4.81,-2.2,-0.46,1.48,,0,"5.708695652",,,"-5.708695652",,,,,,"10.4"
23,641540,"Dunning, Dane",1689,1.4,,,,,,,,,,,,1882,84.3,85.38,0,0,23,1.1000000000000085,7.03,114,147,109,152,294,327,299,"-1.2","1.2",,,,,,,,,,,,,2.7913,0.42609,1.46696,-1.18522,,,,,,5.43,-2.37,-0.23,1.77,,0,"5.069565217",,,"-5.069565217",,,,,,"37.2"
23,680573,"Woods Richardson, Simeon",2295,1,,,,,,,,,,,,2260,82.1,83.08,0,0,23,1,6.9,115,149,113,151,298,323,295,"-1.3","1.3",,,,,,,,,,,,,2.56565,0.81609,1.27826,-0.06435,,,,,,6.36,-1.21,-0.08,1.48,,0,"5.530434783",,,"-5.530434783",,,,,,"45.4"
