"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle"
18,669302,"Gilbert, Logan",3042,0.6,,,,,,,,,,,,1918,88.9,90.74,18,18,0,1.7999999999999972,7.57,109,148,115,147,289,316,291,"1.1","-1.1","70.1","8.1",,,,,,,,,,,2.85278,0.05313,-0.06471,0.02471,,,,,,5.75,-1.22,0.23,1.44,,0,"-6.172222222",,,"6.172222222",,,,,100,"42.3"
16,663903,"Singer, Brady",2967,0.5,,,,,,,,,,,,2412,83.1,84.21,16,16,0,1.1000000000000085,6.96,113,146,117,148,296,325,299,"1.6","-1.6","66.2","7.9",,,,,,,,,,,3.34875,-0.055,-0.37375,0.09,,,,,,5.34,-1.46,0.38,1.69,,0,"-9.85",,,"9.85",,,,,100,"30.3"
15,656427,"Flaherty, Jack",2646,0.6,,,,,,,,,,,,2448,84.9,85.41,15,15,0,0.5,6.61,112,147,114,148,291,324,295,"0.9","-0.9","67.4","8.2",,,,,,,,,,,2.976,0.18533,-0.59467,-0.00533,,,,,,5.43,-2.51,0.31,1.55,,0,"-6.253333333",,,"6.253333333",,,,,100,"30.1"
14,571760,"Heaney, Andrew",2731,0.5,,,,,,,,,,,,2519,82.8,82.84,14,14,0,0,6.35,112,150,120,147,302,329,295,"1.2","-1.2","71.3","8.4",,,,,,,,,,,3.245,0.08714,-0.24462,0.14462,,,,,,5.05,3.02,-0.72,1.41,,0,"-8.542857143",,,"8.542857143",,,,,100,"29.3"
14,656302,"Cease, Dylan",3188,0.4,,,,,,,,,,,,2774,87.9,88.08,14,14,0,0.19999999999998863,6.26,114,149,112,151,295,327,301,"0.9","-0.9","68.6","8.3",,,,,,,,,,,2.75357,0.18,-0.11286,0.09571,,,,,,6.03,-1.25,0.19,1.38,,0,"-6.514285714",,,"6.514285714",,,,,100,"52.1"
12,681857,"Olson, Reese",1853,0.6,,,,,,,,,,,,2761,84.5,84.01,12,12,0,-0.5,5.87,113,149,118,149,297,330,297,"0.6","-0.6","69.7","8.6",,,,,,,,,,,3.41833,-0.23167,-0.47833,-0.02833,,,,,,6.04,-2.67,0.47,1.62,,0,"-5.1",,,"5.1",,,,,100,"39.4"
12,687765,"Spence, Mitch",2481,0.5,,,,,,,,,,,,2796,84.4,83.76,12,12,0,-0.6000000000000085,6.18,117,151,124,150,300,324,295,"0.8","-0.8","68.1","7.8",,,,,,,,,,,3.31083,-0.07417,-1.20667,-0.86,,,,,,6.11,-2.89,0.71,1.91,,0,"-6.358333333",,,"6.358333333",,,,,100,"42.4"
12,641755,"Kinley, Tyler",1185,1,,,,,,,,,,,,2575,89,88.29,12,12,0,-0.7000000000000028,5.53,121,148,123,148,303,329,300,"1.2","-1.2","72.2","8.6",,,,,,,,,,,2.34583,0.5,0.0075,0.05417,,,,,,6.46,-1.02,0.44,1.77,,0,"-9.65",,,"9.65",,,,,100,"45.3"
12,607192,"Glasnow, Tyler",2011,0.6,,,,,,,,0,0,,,2704,90.1,92.27,12,12,0,2.200000000000003,7.35,122,148,118,152,293,316,300,"1.1","-1.1","73.2","7.8",0,0,0,0,0,0,0,,0,,2.72583,0.0575,-0.21417,0.10417,,,,,,5.94,-1.77,0.42,1.82,,0,"-9.158333333",,,"9.158333333",,,,,100,"54.8"
12,666808,"Doval, Camilo",1116,1.1,,,,,,,,,,,,2515,88.9,89.05,12,12,0,0.09999999999999432,6.35,120,149,122,150,295,320,296,"1.1","-1.1","69.1","8.1",,,,,,,,,,,3.09,-0.20417,-0.435,0.05167,,,,,,5.48,-1.41,0.55,1.4,,0,"-8.933333333",,,"8.933333333",,,,,100,"22.0"
