"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle"
7,579328,"Kikuchi, Yusei",2923,0.2,,,,,,,,,,,,2369,87.9,88.73,0,7,0,0.7999999999999972,6.86,104,153,126,149,306,328,295,"0.4","-0.4","74.1","7.6",,,,,,,,,,,2.67429,0.28286,-0.19286,0.08143,"88.5",94,,,,5.36,2.59,0.15,2.22,,,"-5.628571429",,,"5.628571429",,,,,0,"41.8"
6,656302,"Cease, Dylan",3188,0.2,,,,,,,,,,,,2760,86.9,87.15,0,6,0,0.29999999999999716,6.3,108,152,127,151,308,328,300,"0.3","-0.3","74.7","7.7",,,,,,,,,,,2.88667,0.11833,-0.30167,-0.055,"89.0",79,,,,6.01,-1.16,0.39,2.32,,,"-5.6",,,"5.6",,,,,0,"54.1"
6,628317,"Maeda, Kenta",1958,0.3,,,,,,,,,,,,2597,81.1,80.65,0,6,0,-0.3999999999999915,6.02,115,145,129,151,288,331,303,"0.4","-0.4","74.3","8.1",,,,,,,,,,,3.30167,0.17167,-0.62333,0.58667,"89.9",101,,,,5.56,-2.23,0.14,1.94,,,"-6.45",,,"6.45",,,,,0,"37.3"
5,641793,"Littell, Zack",2486,0.2,,,,,,,,,,,,2175,86.8,86.36,0,5,0,-0.3999999999999915,6.04,107,145,129,152,286,333,305,"0.2","-0.2","74.3","7.6",,,,,,,,,,,2.428,0.602,-0.134,0.134,"92.9",124,,,,6.16,-0.65,0.25,2.2,,,"-4.8",,,"4.8",,,,,0,"42.3"
4,656427,"Flaherty, Jack",2646,0.2,,,,,,,,,,,,2458,83.8,84.2,0,4,0,0.4000000000000057,6.47,115,149,122,150,300,323,291,"0.3","-0.3","62.6","7.7",,,,,,,,,,,3.1825,0.0525,-0.58,-0.03,"88.0",3,,,,5.31,-2.58,-0.01,1.65,,0,"-8.425",,,"8.425",,,,,0,"27.5"
4,663903,"Singer, Brady",2967,0.1,,,,,,,,,,,,2444,83,84.25,0,4,0,1.2999999999999972,6.97,124,149,124,151,291,326,297,"0.3","-0.3","75.1","7.7",,,,,,,,,,,3.5,-0.205,-0.3775,0.1575,"95.5",137,,,,5.38,-1.45,0.12,2.04,,,"-7.2",,,"7.2",,,,,0,"30.7"
4,663423,"Thornton, Trent",1139,0.4,,,,,,,,,,,,2804,88.7,88.78,0,4,0,0.09999999999999432,6.17,117,148,112,151,292,323,302,"0.2","-0.2","74.0","7.0",,,,,,,,,,,2.3325,0.58,-0.4775,0.4775,"94.4",255,,,,5.16,-2.39,0.38,2.4,,0,"-5.75",,,"5.75",,,,,0,"34.8"
4,647336,"Soroka, Michael",1442,0.3,,,,,,,,,,,,2811,83.9,83.35,0,4,0,-0.5,5.83,97,148,124,151,298,327,297,"0.3","-0.3","78.4","7.8",,,,,,,,,,,3.425,-0.2,-0.295,0.08,"95.1",128,,,,6.19,-2.67,0.13,2.21,,0,"-8.425",,,"8.425",,,,,0,"37.1"
3,694297,"Pfaadt, Brandon",2793,0.1,,,,,,,,,,,,2850,84.9,85.37,0,3,0,0.5,6.57,112,151,121,148,305,326,299,"0.3","-0.3","73.8","8.0",,,,,,,,,,,2.51667,0.64,-0.88333,-0.88333,"88.0",126,,,,5.32,-2.14,0.93,2.26,,,"-10.433333333",,,"10.433333333",,,,,0,"23.3"
3,641312,"Anderson, Shaun",244,1.2,,,,,,,,,,,,2650,86.4,87.9,0,3,0,1.5,7.1,112,145,111,144,290,328,308,"0.2","-0.2","65.8","6.9",,,,,,,,,,,2.61,0.42667,-0.48667,0.48667,"88.0",138,,,,6.01,-2.25,-0.06,2.48,,0,"-8",,,"8",,,,,0,"41.6"
3,666808,"Doval, Camilo",1116,0.3,,,,,,,,,,,,2433,87.8,88.23,0,3,0,0.4000000000000057,6.37,111,133,116,133,299,322,291,"0.3","-0.3","66.3","7.0",,,,,,,,,,,2.88,0.05667,-0.54667,-0.10667,"88.0",122,,,,5.48,-1.6,0.12,1.88,,0,"-11.1",,,"11.1",,,,,0,"20.8"
3,681676,"Fernandez, Ryan",1191,0.3,,,,,,,,,,,,2532,87.3,87.7,0,3,0,0.4000000000000057,6.33,116,154,119,148,314,319,293,"0.3","-0.3","71.6","7.9",,,,,,,,,,,2.73,0.23667,-0.26,-0.26,"88.0",2,,,,5.83,-2.34,0.13,1.83,,,"-10.666666667",,,"10.666666667",,,,,0,"51.2"
3,673513,"Matsui, Yuki",1049,0.3,,,,,,,,,,,,2581,86,85.57,0,3,0,-0.4000000000000057,6,116,153,120,148,299,325,294,"0.2","-0.2","74.5","8.2",,,,,,,,,,,2.52333,0.56333,-0.24333,0.24333,"88.0",151,,,,5.89,2.08,0.11,1.66,,0,"-5",,,"5",,,,,0,"55.2"
3,669854,"Blanco, Ronel",2751,0.1,,,,,,,,,,,,2092,87.2,88.2,0,3,0,1,6.8,115,149,119,152,298,325,294,"0.2","-0.2","75.8","8.2",,,,,,,,,,,2.16,0.82,0.01,-0.10333,"88.0",104,,,,6.09,-1.06,0.27,2.06,,,"-6.2",,,"6.2",,,,,0,"43.8"
3,672456,"Montero, Keider",1539,0.2,,,,,,,,,,,,2754,84.1,84.2,0,3,0,0.10000000000000853,6.27,110,148,111,150,289,329,301,"0.3","-0.3","64.7","7.8",,,,,,,,,,,3.43333,-0.21,-0.75,0.46333,"88.0",67,,,,5.87,-2.6,0.27,1.72,,,"-9.966666667",,,"9.966666667",,,,,0,"44.9"
3,621383,"Banks, Tanner",1174,0.3,,,,,,,,,,,,2388,87.3,87,0,3,0,-0.29999999999999716,6.07,114,149,124,150,297,324,292,"0.2","-0.2","77.2","7.9",,,,,,,,,,,2.59667,0.39333,-0.47667,0.10333,"94.5",242,,,,6.21,2.7,-0.49,2.2,,,"-7.366666667",,,"7.366666667",,,,,0,"50.5"
3,656605,"Keller, Mitch",2851,0.1,,,,,,,,,,,,2603,83.1,83.1,0,3,0,0,6.43,106,144,114,147,296,320,297,"0.3","-0.3","58.4","6.1",,,,,,,,,,,3.21667,0.11333,-1.04,0.68,"90.5",103,,,,5.81,-1.95,0.43,2.19,,,"-8.7",,,"8.7",,,,,0,"36.7"
3,672860,"Berroa, Prelander",348,0.9,,,,,,,,,,,,2485,86.1,85.97,0,3,0,-0.09999999999999432,5.87,122,152,116,151,291,326,293,"0.3","-0.3","70.4","7.8",,,,,,,,,,,2.77,0.26667,-0.25333,0.10667,"88.0",115,,,,6.02,-0.76,0.16,2.39,,,"-8.4",,,"8.4",,,,,0,"51.3"
3,502043,"Gibson, Kyle",2764,0.1,,,,,,,,,,,,2433,79.9,80.43,0,3,0,0.5,6.73,118,150,121,150,304,324,303,"0.2","-0.2","75.2","8.3",,,,,,,,,,,3.50667,0.12,-1.08667,-0.16667,"91.9",130,,,,6.08,-2.38,0.46,2.04,,0,"-5.833333333",,,"5.833333333",,,,,0,"41.6"
3,682120,"Herrin, Tim",1011,0.3,,,,,,,,,,,,2275,88.3,88.73,0,3,0,0.4000000000000057,6.87,107,148,133,149,294,331,300,"0.3","-0.3","73.6","8.0",,,,,,,,,,,2.61,0.34667,0.01333,0.02667,"88.0",76,,,,5.61,2.3,-0.23,2.11,,0,"-9.8",,,"9.8",,,,,0,"27.9"
3,687765,"Spence, Mitch",2481,0.1,,,,,,,,,,,,2735,83,82.57,0,3,0,-0.4000000000000057,6.23,111,146,124,151,297,325,301,"0.2","-0.2","78.5","8.4",,,,,,,,,,,3.34,0,-1.2,-0.31333,"93.2",157,,,,6.07,-2.86,0.71,2.1,,0,"-6.466666667",,,"6.466666667",,,,,0,"43.3"
3,641755,"Kinley, Tyler",1185,0.3,,,,,,,,,,,,2576,91,89.9,0,3,0,-1.0999999999999943,5.63,123,149,116,147,300,325,299,"0.3","-0.3","74.9","8.5",,,,,,,,,,,2.16667,0.59333,0.00667,0.16,"88.0",67,,,,6.49,-0.95,0.28,1.52,,,"-11.066666667",,,"11.066666667",,,,,0,"48.1"
3,543351,"Jackson, Jay",453,0.7,,,,,,,,,,,,2308,84.4,84.4,0,3,0,0,6.27,109,148,125,150,303,320,294,"0.3","-0.3","76.9","7.8",,,,,,,,,,,2.68667,0.51,-0.25,-0.19667,"88.0",140,,,,5.72,-2.42,-0.19,2.62,,,"-10.1",,,"10.1",,,,,0,"30.6"
3,663362,"Waldron, Matt",2450,0.1,,,,,,,,,,,,2290,78.4,78.53,0,3,0,0.09999999999999432,6.47,120,150,116,151,294,328,305,"0.2","-0.2","76.4","7.8",,,,,,,,,,,3.36667,0.35667,-1.32667,0.54667,"88.0",96,,,,5.31,-1.59,-0.08,2.29,,,"-8.2",,,"8.2",,,,,0,"24.8"
3,669302,"Gilbert, Logan",3042,0.1,,,,,,,,,,,,1880,88.7,90.43,0,3,0,1.7000000000000028,7.57,95,152,126,147,295,327,293,"0.2","-0.2","79.2","7.8",,,,,,,,,,,2.97333,-0.05333,-0.11,-0.07,"91.3",51,,,,5.8,-1.31,0,2.29,,,"-5.6",,,"5.6",,,,,0,"42.0"
3,656464,"Ginkel, Kevin",1184,0.3,,,,,,,,,,,,2389,87.6,88.83,0,3,0,1.2000000000000028,6.8,109,145,129,148,300,318,299,"0.2","-0.2","74.1","8.2",,,,,,,,,,,2.87333,0.07,-0.22,0.17333,"88.0",152,,,,6.48,-2.12,0.14,2.24,,,"-7.033333333",,,"7.033333333",,,,,0,"41.8"
3,656557,"Houck, Tanner",2735,0.1,,,,,,,,,,,,2563,82.6,81.67,0,3,0,-0.8999999999999915,5.83,95,149,124,144,299,329,296,"0.3","-0.3","79.2","7.4",,,,,,,,,,,3.54667,-0.18,-1.63667,-0.35,"89.1",225,,,,5.69,-2.34,0.14,2.55,,0,"-9.8",,,"9.8",,,,,0,"23.5"
3,571945,"Mikolas, Miles",2705,0.1,,,,,,,,,,,,2306,87.6,87.43,0,3,0,-0.19999999999998863,6.13,118,131,119,140,298,321,304,"0.3","-0.3","73.3","7.6",,,,,,,,,,,2.59333,0.37,-0.42333,0.42333,"88.0",55,,,,6.45,-2.72,-0.07,2.3,,,"-9.466666667",,,"9.466666667",,,,,0,"43.2"
2,663372,"Feltner, Ryan",2578,0.1,,,,,,,,,,,,2431,88.8,89.55,0,2,0,0.7999999999999972,6.45,87,143,123,149,296,329,299,"0.1","-0.1","72.7","6.6",,,,,,,,,,,2.14,0.715,-0.32,0.32,"93.3",102,,,,5.58,-1.48,0.64,2.16,,,"-5.9",,,"5.9",,,,,0,"43.1"
2,621051,"Wilson, Steven",623,0.3,,,,,,,,,,,,2578,82.7,83.25,0,2,0,0.5999999999999943,6.7,129,148,117,154,289,329,296,"0.2","-0.2","68.9","8.1",,,,,,,,,,,2.51,0.835,-0.975,0.975,"88.0",123,,,,5.5,-2.07,0.18,2.39,,,"-9",,,"9",,,,,0,"40.5"
2,664208,"Maton, Phil",1078,0.2,,,,,,,,,,,,2746,85.2,86.45,0,2,0,1.2999999999999972,7.05,122,148,118,154,302,337,309,"0.1","-0.1","73.1","6.7",,,,,,,,,,,3.04,0.105,-0.665,0.665,"88.0",162,,,,5.36,-1.19,0.53,2.54,,,"-4.95",,,"4.95",,,,,0,"32.4"
2,680704,"Sandlin, Nick",1003,0.2,,,,,,,,,,,,2464,79.6,79.7,0,2,0,0.20000000000000284,6.6,125,148,143,154,284,320,304,"0.2","-0.2","69.2","8.0",,,,,,,,,,,2.985,0.645,-0.83,0.83,"97.5",294,,,,4.18,-3.46,0.39,1.96,,,"-9.9",,,"9.9",,,,,0,"7.0"
2,669203,"Burnes, Corbin",2996,0.1,,,,,,,,,,,,3028,87.4,87.6,0,2,0,0.29999999999999716,6.4,86,151,120,147,301,327,308,"0.2","-0.2","72.4","7.9",,,,,,,,,,,2.855,0.13,-0.8,-0.8,"88.0",212,,,,5.98,-0.81,0.21,1.95,,,"-8.2",,,"8.2",,,,,0,"46.4"
2,676710,"Crawford, Kutter",2823,0.1,,,,,,,,,,,,2222,81,81.05,0,2,0,0.09999999999999432,6.25,106,143,124,153,273,322,300,"0.3","-0.3","77.3","7.7",,,,,,,,,,,3.24,0.215,-1.075,1.075,"95.1",77,,,,5.84,-1.28,0.48,2.46,,,"-15.55",,,"15.55",,,,,0,"51.4"
2,678495,"Rodríguez, Randy",879,0.2,,,,,,,,,,,,2712,85.5,85.9,0,2,0,0.4000000000000057,6.5,103,150,137,150,307,326,297,"0.2","-0.2","70.0","7.9",,,,,,,,,,,3.185,-0.07,-0.71,0,"90.3",106,,,,5.32,-1.9,-0.22,2.29,,,"-8.85",,,"8.85",,,,,0,"35.3"
2,641329,"Baker, Bryan",370,0.5,,,,,,,,,,,,2309,86.8,87.65,0,2,0,0.9000000000000057,6.55,108,149,124,149,298,327,299,"0.3","-0.3","72.5","7.7",,,,,,,,,,,2.755,0.235,-0.565,0.035,"88.0",217,,,,6.45,-0.96,0.26,1.75,,,"-12.55",,,"12.55",,,,,0,"58.4"
2,680573,"Woods Richardson, Simeon",2295,0.1,,,,,,,,,,,,2289,86.2,87.5,0,2,0,1.2999999999999972,6.85,99,153,122,144,298,325,285,"0.1","-0.1","72.5","8.2",,,,,,,,,,,2.495,0.54,-0.52,-0.52,"95.0",231,,,,6.33,-1.17,0.24,2.33,,,"-5.85",,,"5.85",,,,,0,"49.4"
2,608717,"Stratton, Chris",995,0.2,,,,,,,,,,,,2754,86.2,86.45,0,2,0,0.29999999999999716,6.45,121,153,120,147,297,324,282,"0.2","-0.2","62.7","7.9",,,,,,,,,,,3.005,0.065,-0.25,-0.25,"88.0",81,,,,5.83,-1.84,0.36,1.96,,,"-9.35",,,"9.35",,,,,0,"34.8"
2,592351,"Gray, Jon",1620,0.1,,,,,,,,,,,,2327,88.1,89.5,0,2,0,1.5,7.05,125,152,115,152,299,337,302,"0.1","-0.1","61.4","7.3",,,,,,,,,,,2.38,0.55,-0.225,0.075,"88.0",9,,,,5.63,-1.68,-0.04,1.48,,0,"-3.4",,,"3.4",,,,,0,"35.6"
2,686563,"Cannon, Jonathan",2028,0.1,,,,,,,,,,,,2526,82.3,82.1,0,2,0,-0.20000000000000284,6.2,112,131,118,133,294,322,299,"0.3","-0.3","78.1","8.0",,,,,,,,,,,3.025,0.345,-1.16,-0.32,"97.9",304,,,,5.59,-2.58,0.45,2.54,,,"-16.7",,,"16.7",,,,,0,"21.5"
2,607625,"Lugo, Seth",3112,0.1,,,,,,,,,,,,2803,84.5,84.3,0,2,0,-0.10000000000000853,6.05,115,147,111,147,303,325,298,"0.3","-0.3","73.6","8.4",,,,,,,,,,,2.97,0.23,-0.97,0.63,"95.3",175,,,,5.35,-1.52,0.46,2.58,,,"-14.95",,,"14.95",,,,,0,"31.3"
2,547184,"Kelly, Michael",470,0.4,,,,,,,,,,,,2691,83.2,83.2,0,2,0,0,6.35,100,128,102,144,290,317,286,"0.2","-0.2","42.9","4.4",,,,,,,,,,,3.51,-0.205,-1.255,-0.245,"88.0",8,,,,6.13,-1.27,0.57,2.41,,0,"-9.05",,,"9.05",,,,,0,"36.4"
2,519293,"Smith, Will",673,0.3,,,,,,,,,,,,2348,79.9,80,0,2,0,0.09999999999999432,6.05,122,151,129,151,305,324,302,"0.1","-0.1","72.4","8.5",,,,,,,,,,,3.65,-0.125,-0.51,0.06,"88.0",70,,,,6.39,1.61,-0.34,1.94,,,"-3.4",,,"3.4",,,,,0,"43.5"
2,506433,"Darvish, Yu",1261,0.2,,,,,,,,,,,,2592,80,79.75,0,2,0,-0.20000000000000284,6.55,121,151,128,151,292,321,303,"0.1","-0.1","72.9","8.1",,,,,,,,,,,3.755,-0.135,-1.35,-0.04,"88.0",4,,,,5.54,-1.94,0.73,1.88,,,"-4.6",,,"4.6",,,,,0,"40.9"
2,690986,"Harrison, Kyle",2078,0.1,,,,,,,,,,,,2000,80.7,80.95,0,2,0,0.29999999999999716,6.6,112,147,130,150,312,329,295,"0.2","-0.2","74.8","7.6",,,,,,,,,,,4.07,-0.555,-0.905,0.905,"93.7",100,,,,4.52,1.69,-0.32,2.05,,,"-12.05",,,"12.05",,,,,0,"21.7"
2,621114,"Burr, Ryan",570,0.4,,,,,,,,,,,,2541,85.8,87.2,0,2,0,1.4000000000000057,6.85,126,147,139,154,263,306,308,"0.1","-0.1","73.3","7.3",,,,,,,,,,,3.05,0.03,-0.41,0.41,"88.0",208,,,,6.37,-1.92,-0.21,2.38,,0,"-5.5",,,"5.5",,,,,0,"54.2"
2,519326,"Strickland, Hunter",1157,0.2,,,,,,,,,,,,2718,84.5,83.8,0,2,0,-0.7000000000000028,5.95,122,142,123,152,296,328,303,"0.2","-0.2","74.0","8.5",,,,,,,,,,,3.06,0.14,-0.465,-0.095,"95.0",231,,,,5.79,-3.08,0.4,1.73,,,"-8.15",,,"8.15",,,,,0,"26.3"
2,658648,"Avila, Pedro",1419,0.1,,,,,,,,,,,,2848,82.8,83.25,0,2,0,0.5,6.4,108,151,136,152,294,325,303,"0.1","-0.1","72.6","8.5",,,,,,,,,,,3.64,-0.335,-0.65,0.29,"88.0",60,,,,5.82,-1.25,0.22,1.93,,,"-5.65",,,"5.65",,,,,0,"45.2"
2,663567,"Lambert, Peter",1039,0.2,,,,,,,,,,,,2409,86.7,87.65,0,2,0,1,6.4,88,148,130,146,315,340,308,"0.2","-0.2","73.7","7.0",,,,,,,,,,,2.93,0.05,-0.38,-0.38,"88.0",99,,,,6.06,-2.1,-0.33,2.58,,,"-8.2",,,"8.2",,,,,0,"53.3"
2,607200,"Fedde, Erick",2891,0.1,,,,,,,,,,,,2309,82.7,83.5,0,2,0,0.7999999999999972,6.45,107,145,125,151,293,319,299,"0.2","-0.2","75.7","7.6",,,,,,,,,,,2.64,0.65,-0.715,0.715,"88.0",105,,,,5.75,-1.85,0.36,2.48,,,"-9.25",,,"9.25",,,,,0,"33.8"
2,669461,"Liberatore, Matthew",1358,0.1,,,,,,,,,,,,2551,87.7,88.15,0,2,0,0.5,6.2,100,150,120,145,313,322,303,"0.1","-0.1","70.4","7.0",,,,,,,,,,,2.555,0.37,-0.28,0.28,"88.0",112,,,,6.36,0.69,-0.1,2.73,,,"-4.65",,,"4.65",,,,,0,"42.2"
2,641729,"Jiménez, Joe",1089,0.2,,,,,,,,,,,,2211,84,85.45,0,2,0,1.4000000000000057,7.2,109,149,132,153,300,320,304,"0.2","-0.2","72.2","7.5",,,,,,,,,,,3.1,0.13,-0.69,0.69,"93.5",65,,,,5.54,-2.71,0.36,2.21,,,"-8.65",,,"8.65",,,,,0,"28.9"
2,668868,"Thompson, Zack",317,0.6,,,,,,,,,,,,1661,84.1,84.8,0,2,0,0.7999999999999972,6.85,100,146,107,143,306,325,302,"0.3","-0.3","78.7","8.2",,,,,,,,,,,2.49,0.75,-0.24,0.24,"103.9",187,,,,5.89,0.57,-0.91,1.71,,,"-15.55",,,"15.55",,,,,0,"55.1"
