"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle"
37,605400,"Nola, Aaron",3189,1.2,,,,,,,,,,,,2615,79.4,79.92,0,37,0,0.5,6.81,111,148,125,150,292,327,290,"0","0","69.3","7.7",,,,,,,,,,,4.49838,-0.86054,-1.15405,0.06054,"89.2",85,,,,5.14,-1.79,-0.03,1.82,,0,"0",,,"0",,,,,0,"22.1"
21,663623,"Irvin, Jake",3046,0.7,,,,,,,,,,,,2492,81,82.12,0,21,0,1.0999999999999943,6.98,117,145,123,146,297,323,295,"0","0","69.6","7.9",,,,,,,,,,,3.62571,-0.15476,-1.01524,0.32095,"89.7",108,,,,5.65,-2.22,0.21,2.15,,0,"0",,,"0",,,,,0,"28.6"
19,450203,"Morton, Charlie",2791,0.7,,,,,,,,,,,,3090,82,81.69,0,19,0,-0.29999999999999716,6.12,119,150,132,150,300,323,296,"0","0","73.3","8.0",,,,,,,,,,,4.09947,-0.70421,-1.09684,-0.07579,"88.6",62,,,,5.45,-2.67,0.15,1.98,,0,"0",,,"0",,,,,0,"20.3"
15,668678,"Gallen, Zac",2506,0.6,,,,,,,,,,,,2441,81.3,81.65,0,15,0,0.29999999999999716,6.57,115,150,127,148,298,320,298,"0","0","71.5","7.8",,,,,,,,,,,4.45133,-0.99467,-0.47133,-0.078,"88.2",85,,,,5.76,-2.85,-0.17,1.54,,0,"0",,,"0",,,,,0,"41.0"
13,572955,"Johnson, Pierce",916,1.4,,,,,,,,,,,,2949,85.8,85.35,0,13,0,-0.5,5.9,123,151,130,151,296,321,292,"0","0","70.6","7.7",,,,,,,,,,,3.45385,-0.36692,-0.80846,0.12846,"90.1",143,,,,6.05,-2.2,-0.1,2.22,,0,"0",,,"0",,,,,0,"37.8"
11,664285,"Valdez, Framber",2598,0.4,,,,,,,,,,,,2837,79.2,78.19,0,11,0,-1,5.89,110,149,119,146,296,324,295,"0","0","65.9","7.3",,,,,,,,,,,4.86909,-1.19364,-0.97545,0.68273,"88.2",65,,,,5.93,0.78,0.19,2.19,,0,"0",,,"0",,,,,0,"43.8"
9,669022,"Gore, MacKenzie",2994,0.3,,,,,,,,,,,,2432,81.7,82.84,0,9,0,1.0999999999999943,6.97,111,151,121,145,299,316,289,"0","0","69.4","7.1",,,,,,,,,,,4.49222,-1.08556,-0.14,0.14,"89.8",93,,,,5.87,1.75,0.06,2.24,,0,"0",,,"0",,,,,0,"53.8"
8,680730,"Parker, Mitchell",2404,0.3,,,,,,,,,,,,2303,80.3,80.96,0,8,0,0.7000000000000028,6.65,103,151,121,144,304,328,293,"0","0","70.9","7.6",,,,,,,,,,,4.24375,-0.7175,-0.1775,0.1775,"88.1",114,,,,5.93,2.01,-0.23,1.92,,0,"0",,,"0",,,,,0,"52.3"
8,543243,"Gray, Sonny",2483,0.3,,,,,,,,,,,,2616,79.7,80.2,0,8,0,0.5,6.71,120,143,121,147,303,320,305,"0","0","71.0","7.5",,,,,,,,,,,4.79625,-1.19125,-0.90875,0.10625,"90.3",129,,,,5.49,-0.74,0.17,2.23,,0,"0",,,"0",,,,,0,"52.5"
8,605135,"Bassitt, Chris",2959,0.3,,,,,,,,,,,,2314,72,71.76,0,8,0,-0.20000000000000284,6.46,108,147,124,149,285,319,299,"0","0","68.0","8.1",,,,,,,,,,,5.47125,-1.0175,-1.23875,0.35625,"90.4",78,,,,5.72,-1.44,0.16,1.87,,,"0",,,"0",,,,,0,"42.5"
