"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle"
35,676664,"Sears, JP",2857,1.2,0.286,0.114,0.265,0.4,0.296,0.41,0.347,10,35,88,15.3,2412,79.1,79.3,0,35,0,0.20000000000000284,6.42,111,150,124,149,299,320,296,"-2","2","71.3","7.2",35,35,8,1,0,1,0,0,0,0,3.30286,0.34086,-0.96543,0.36029,"94.4",197,45.714285714285715,11.428571428571429,11.428571428571429,4.44,1.49,-0.2,2.4,0.286,4,"5.854285714",0.347,0.612,"-5.854285714",-0.061,-0.061,-0.212,-0.114,0,"17.4"
33,656605,"Keller, Mitch",2851,1.2,0.387,0.29,0.323,0.677,0.424,0.363,0.264,12,31,87.4,12.4,2744,85,85.34,0,33,0,0.29999999999999716,6.42,109,147,118,147,309,323,291,"-5.3","5.3","70.1","7.6",33,33,8,1,1,2,0,0,0,0,3.15515,-0.00182,-1.08091,-0.29424,"93.5",191,33.33333333333333,12.121212121212121,12.121212121212121,5.73,-2,0.36,2.16,0.364,4,"16.151515152",0.276,0.512,"-16.151515152",0.123,0.08799999999999997,0.165,0.061,0,"35.1"
32,663903,"Singer, Brady",2967,1.1,0.313,0.188,0.267,0.5,0.349,0.395,0.363,10,32,88.7,14.2,2427,83.4,84.61,0,32,0,1.1999999999999886,6.9,113,150,123,150,300,324,296,"-3.2","3.2","69.9","7.4",32,32,8,0,0,2,0,0,0,0,3.35094,-0.09839,-0.52313,-0.08938,"95.2",183,50,3.125,3.125,5.27,-1.44,0.45,1.98,0.313,1,"10.078125",0.363,0.55,"-10.078125",-0.05,-0.04999999999999999,-0.05,-0.046,0,"28.5"
29,680573,"Woods Richardson, Simeon",2295,1.3,0.276,0.069,0.276,0.345,0.269,0.269,0.258,8,29,81,23,2321,86.2,87.07,0,29,0,0.8999999999999915,6.69,108,149,119,147,298,321,291,"-0.8","0.8","70.3","7.5",29,29,6,2,0,0,0,0,0,0,2.51931,0.53517,-0.54483,-0.28552,"90.1",166,17.24137931034483,3.4482758620689653,3.4482758620689653,6.38,-0.95,0.8,2.16,0.276,1,"2.772413793",0.258,0.356,"-2.772413793",0.018,0.018000000000000016,-0.011,0,0,"45.6"
28,622491,"Castillo, Luis",2859,1,0.393,0.393,0.32,0.786,0.498,0.325,0.288,11,28,91,7.6,2301,85.9,84.78,0,28,0,-1.1000000000000085,5.39,114,149,128,148,292,319,291,"-2.7","2.7","69.4","7.6",28,28,6,2,0,3,0,0,0,0,2.99786,0.07464,-0.11821,-0.0125,"95.6",139,50,3.571428571428571,3.571428571428571,4.94,-2.34,0.21,1.88,0.393,1,"9.596428571",0.288,0.471,"-9.596428571",0.105,0.10500000000000004,0.315,0.173,0,"15.1"
28,543243,"Gray, Sonny",2483,1.1,0.25,0.036,0.25,0.286,0.234,0.357,0.292,7,28,85,19.1,2635,84.5,84.91,0,28,0,0.4000000000000057,6.54,116,149,121,149,301,319,298,"-0.1","0.1","68.9","7.2",28,28,6,1,0,0,0,0,0,0,3.68857,-0.49786,-1.20536,-0.23679,"92.7",164,25,10.714285714285714,10.714285714285714,5.56,-0.77,0.38,2.01,0.25,3,"0.467857143",0.292,0.549,"-0.467857143",-0.042,-0.04199999999999998,-0.263,-0.123,0,"49.2"
28,607074,"Rodón, Carlos",3102,0.9,0.25,0.143,0.222,0.393,0.275,0.261,0.193,7,28,83.3,10.3,2657,86.8,86.43,0,28,0,-0.3999999999999915,5.96,109,150,123,151,295,328,290,"-1.8","1.8","70.3","7.5",28,28,5,1,0,1,0,0,0,0,3.18929,-0.17143,-0.6175,0.22179,"92.2",146,25,10.714285714285714,10.714285714285714,6.22,2.3,-0.23,2.03,0.25,3,"6.378571429",0.193,0.421,"-6.378571429",0.057,0.056999999999999995,-0.028,0.014,0,"41.6"
27,666142,"Ragans, Cole",3118,0.9,0.296,0.222,0.269,0.519,0.346,0.357,0.333,8,27,83.4,2,2529,85.6,85.83,0,27,0,0.20000000000000284,6.19,113,149,122,149,301,322,294,"-5.4","5.4","66.8","7.1",27,27,4,3,0,1,0,0,0,0,3.14111,-0.05615,-0.08769,0.02,"91.7",145,22.22222222222222,3.7037037037037033,3.7037037037037033,6.26,1.46,-0.28,2.05,0.296,1,"19.962962963",0.333,0.494,"-19.962962963",-0.037,-0.03700000000000003,0.025,-0.011,0,"43.1"
27,656557,"Houck, Tanner",2735,1,0.37,0.074,0.37,0.444,0.354,0.345,0.309,10,27,88.1,12.3,2506,83.3,82.63,0,27,0,-0.7000000000000028,5.95,109,150,125,148,284,320,294,"-2.2","2.2","69.9","7.4",27,27,8,2,0,0,0,0,0,0,3.43185,-0.13654,-1.51185,-0.24667,"93.2",152,29.629629629629626,7.4074074074074066,7.4074074074074066,5.54,-2.41,0.27,2.08,0.37,2,"8.318518519",0.309,0.503,"-8.318518519",0.061,0.061,-0.059,0.009,0,"21.3"
26,656302,"Cease, Dylan",3188,0.8,0.2,0.08,0.192,0.28,0.197,0.293,0.274,5,25,85.8,13.4,2799,87.7,87.9,0,26,0,0.20000000000000284,6.31,110,148,122,148,296,324,298,"-1","1","69.1","7.5",26,26,4,0,1,0,0,0,0,0,2.82346,0.13077,-0.15154,-0.05538,"92.0",181,23.076923076923077,7.6923076923076925,7.6923076923076925,5.98,-1.32,0.26,2.1,0.192,2,"3.884615385",0.279,0.356,"-3.884615385",-0.074,-0.08700000000000002,-0.076,-0.096,0,"49.8"
