"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle"
21,669203,"Burnes, Corbin",2996,0.7,0.429,0.286,0.4,0.714,0.487,0.297,0.26,9,21,80.4,8.1,2789,95.7,96.36,0,21,0,0.7000000000000028,6.53,117,148,127,151,294,322,295,"-2.2","2.2","71.6","6.9",21,21,5,3,0,1,0,0,0,0,1.50619,0.97048,-0.27857,0.15857,"91.2",136,19.047619047619047,4.761904761904762,4.761904761904762,6.01,-0.93,0.36,2.57,0.429,1,"10.547619048",0.26,0.437,"-10.547619048",0.169,0.16899999999999998,0.277,0.19,0,"42.8"
18,661403,"Clase, Emmanuel",983,1.8,0.111,0,0.111,0.111,0.098,0.189,0.188,2,18,86.3,-9.4,2572,99.6,100.54,0,18,0,0.9000000000000057,6.62,114,147,129,150,299,315,292,"1.7","-1.7","70.1","6.6",18,18,2,0,0,0,0,0,0,0,1.38611,0.89833,-0.26722,0.015,"92.0",74,27.77777777777778,0,0,6.01,-0.77,0.21,2.44,0.111,0,"-9.605555556",0.188,0.239,"9.605555556",-0.077,-0.077,-0.128,-0.091,0,"50.5"
16,668933,"Ashcraft, Graham",1342,1.2,0.375,0.188,0.333,0.563,0.404,0.507,0.428,6,16,88.9,-3.4,2445,96.4,95.48,0,16,0,-0.9000000000000057,5.51,119,147,126,150,294,323,296,"-3.6","3.6","70.7","6.9",16,16,5,0,0,1,0,0,0,0,1.59313,0.83813,0.01063,0.01313,"96.4",127,50,12.5,12.5,6.44,-0.31,0.44,2.52,0.375,2,"22.6375",0.428,0.753,"-22.6375",-0.053,-0.05299999999999999,-0.19,-0.103,0,"51.5"
15,445926,"Chavez, Jesse",1044,1.4,0.333,0.267,0.286,0.6,0.397,0.418,0.386,5,15,87.4,22.7,2177,88.4,88.59,0,15,0,0.19999999999998863,6.18,111,150,129,149,303,323,291,"-1.4","1.4","69.9","6.9",15,15,3,1,0,1,0,0,0,0,1.84933,1.04267,0.14786,-0.04214,"93.9",231,40,6.666666666666667,6.666666666666667,5.11,-1.65,0,2.77,0.333,1,"9.046666667",0.386,0.587,"-9.046666667",-0.053,-0.05299999999999999,0.013,-0.021,0,"20.9"
15,669194,"Nelson, Ryne",2406,0.6,0.467,0,0.467,0.467,0.411,0.37,0.396,7,15,90,7.4,2167,92.1,92.95,0,15,0,0.8000000000000114,6.71,111,151,125,149,299,316,292,"-0.8","0.8","68.9","6.9",15,15,7,0,0,0,0,0,0,0,2.042,0.63733,-0.10733,-0.08467,"94.8",119,46.666666666666664,0,0,6.02,-1.65,0.23,2.38,0.467,0,"5.22",0.396,0.447,"-5.22",0.071,0.07100000000000001,0.02,0.041,0,"46.1"
14,676440,"Bibee, Tanner",2851,0.5,0.231,0.154,0.214,0.385,0.242,0.286,0.226,3,13,88.4,22.6,2772,86.5,86.97,0,14,0,0.5,6.56,108,149,126,144,303,320,293,"-1.6","1.6","70.7","7.6",14,14,1,2,0,0,0,0,0,0,2.76143,0.28357,-0.74143,-0.74143,"92.3",227,35.714285714285715,7.142857142857142,7.142857142857142,6.14,-2.43,0.46,2.1,0.214,1,"11.3",0.226,0.453,"-11.3",0.005,-0.01200000000000001,-0.068,-0.044,0,"47.8"
14,676710,"Crawford, Kutter",2823,0.5,0.143,0.214,0.143,0.357,0.203,0.328,0.246,2,14,81.6,-1.8,2534,87.6,87.61,0,14,0,0,6.08,115,148,124,145,283,321,299,"-3.2","3.2","68.6","6.8",14,14,0,1,1,0,0,0,0,0,2.395,0.55286,-0.50071,-0.07214,"92.2",129,21.428571428571427,14.285714285714285,14.285714285714285,6.01,-1.16,0.63,2.72,0.143,2,"22.528571429",0.246,0.517,"-22.528571429",-0.103,-0.10300000000000001,-0.16,-0.125,0,"47.9"
14,650893,"Cabrera, Génesis",1030,1.4,0.357,0.071,0.357,0.429,0.342,0.357,0.373,5,14,84.1,-8.7,2054,89.9,89.51,0,14,0,-0.4000000000000057,6.09,112,143,124,146,285,315,293,"-0.6","0.6","67.6","7.7",14,14,4,1,0,0,0,0,0,0,2.40571,0.41857,0.02615,-0.08308,"92.7",90,35.714285714285715,0,0,5.82,2.03,-0.29,1.64,0.357,0,"4.15",0.373,0.421,"-4.15",-0.016,-0.016000000000000014,0.008,-0.015,0,"44.4"
13,621107,"Eflin, Zach",2447,0.5,0.231,0.077,0.231,0.308,0.232,0.338,0.282,3,13,89.9,31.1,2200,88.7,89.49,0,13,0,0.7999999999999972,6.57,113,150,123,149,294,323,298,"0.6","-0.6","72.3","7.2",13,13,2,1,0,0,0,0,0,0,2.19,0.68615,-0.12538,-0.09615,"93.9",246,38.46153846153847,7.6923076923076925,7.6923076923076925,5.74,-2.34,0.37,2.58,0.231,1,"-4.615384615",0.282,0.516,"4.615384615",-0.051,-0.05099999999999996,-0.208,-0.106,0,"26.1"
13,458681,"Lynn, Lance",2039,0.6,0.462,0,0.462,0.462,0.407,0.431,0.463,6,13,88.9,11.5,2645,88.1,88.6,0,13,0,0.5,6.45,118,148,120,148,304,318,297,"-2","2","70.5","7.1",13,13,6,0,0,0,0,0,0,0,2.53308,0.39077,-0.16077,-0.02692,"93.1",143,30.76923076923077,0,0,5.55,-3.33,0.3,2.33,0.462,0,"15.192307692",0.463,0.522,"-15.192307692",-0.001,-0.0010000000000000009,-0.06,-0.024,0,"31.1"
