"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle"
26,500779,"Quintana, Jose",2819,0.9,0.308,0.308,0.25,0.615,0.39,0.435,0.35,8,26,84.3,2.6,2242,77.7,77.75,0,26,0,0.09999999999999432,6.4,106,150,119,147,298,326,295,"-2.2","2.2","67.3","7.1",26,26,4,2,0,2,0,0,0,0,4.45154,-0.66385,-0.58231,0.51308,"94.7",159,38.46153846153847,11.538461538461538,11.538461538461538,5.85,2.2,0.36,2.02,0.308,3,"8.307692308",0.35,0.672,"-8.307692308",-0.042,-0.04199999999999998,-0.057,-0.045,0,"46.6"
25,572955,"Johnson, Pierce",916,2.7,0.36,0.24,0.304,0.6,0.411,0.545,0.424,9,25,91.8,15.2,3003,85.3,84.62,0,25,0,-0.7000000000000028,5.76,114,150,115,150,298,321,296,"-3.3","3.3","71.3","7.4",25,25,7,0,0,2,0,0,0,0,3.4392,-0.3148,-0.8608,0.1456,"95.9",193,48,16,16,6.2,-2.17,0.19,2.16,0.36,4,"13.396",0.424,0.863,"-13.396",-0.064,-0.064,-0.263,-0.134,0,"40.3"
22,596295,"Gomber, Austin",2622,0.8,0.273,0.318,0.2,0.591,0.364,0.349,0.321,6,22,87.9,12.2,2518,77.3,78.07,0,22,0,0.7999999999999972,6.55,115,150,116,148,305,330,298,"-1.3","1.3","71.4","7.2",22,22,3,1,0,2,0,0,0,0,4.67045,-0.86455,-0.67455,0.40182,"94.5",163,40.909090909090914,9.090909090909092,9.090909090909092,6.53,2.15,-0.06,2.14,0.273,2,"5.877272727",0.321,0.489,"-5.877272727",-0.048,-0.04799999999999999,0.102,0.015,0,"55.3"
21,605400,"Nola, Aaron",3189,0.7,0.333,0.238,0.3,0.571,0.385,0.376,0.313,7,21,79.6,3.3,2555,78.9,79.66,0,21,0,0.7999999999999972,6.83,106,148,113,147,297,325,292,"-0.5","0.5","65.8","7.2",21,21,4,2,0,1,0,0,0,0,4.38095,-0.71524,-1.07667,-0.48048,"93.4",119,28.57142857142857,14.285714285714285,14.285714285714285,5.07,-1.84,0.16,2.04,0.333,3,"2.380952381",0.313,0.562,"-2.380952381",0.02,0.020000000000000018,0.009,0.009,0,"21.2"
20,663623,"Irvin, Jake",3046,0.7,0.3,0.35,0.222,0.65,0.4,0.407,0.331,6,20,90.8,21.1,2544,81.1,82.27,0,20,0,1.2000000000000028,6.91,114,149,112,148,303,325,298,"-1.9","1.9","73.6","7.6",20,20,3,1,0,2,0,0,0,0,3.666,-0.23105,-0.9335,-0.1665,"94.2",211,40,10,10,5.72,-2.22,0.19,2.3,0.3,2,"9.665",0.331,0.624,"-9.665",-0.031,-0.031000000000000028,0.026,-0.007,0,"28.8"
20,502085,"Robertson, David",1211,1.7,0.35,0.15,0.316,0.5,0.367,0.444,0.376,7,20,93.3,0.9,2664,83.8,83.94,0,20,0,0.10000000000000853,6.46,112,148,113,150,301,327,302,"-1.8","1.8","73.9","7.4",20,20,6,0,0,1,0,0,0,0,4.1615,-0.901,-0.557,0.081,"96.1",127,55.00000000000001,10,10,5.92,-2.7,-0.05,2.08,0.35,2,"8.92",0.376,0.661,"-8.92",-0.026,-0.026000000000000023,-0.161,-0.077,0,"46.5"
18,656756,"Montgomery, Jordan",1929,0.9,0.375,0.375,0.333,0.75,0.474,0.368,0.308,6,16,78.4,6.6,2289,78.6,79.23,0,18,0,0.6000000000000085,6.62,106,147,118,144,304,318,296,"-2","2","67.8","7.3",18,18,2,3,0,1,0,0,0,0,4.26278,-0.58556,-0.37778,0.32333,"92.3",134,27.77777777777778,5.555555555555555,5.555555555555555,6.63,1.49,0.22,2.07,0.375,1,"11.277777778",0.308,0.558,"-11.277777778",0.067,0.067,0.192,0.106,0,"47.3"
17,579328,"Kikuchi, Yusei",2923,0.6,0.235,0.176,0.188,0.412,0.276,0.393,0.335,4,17,85.8,0.7,2453,82,83.02,0,17,0,1,6.88,101,148,110,147,298,320,286,"0.3","-0.3","71.8","7.4",17,17,3,0,0,1,0,0,0,0,3.73412,-0.34588,-0.43824,0.25588,"93.6",153,29.411764705882355,11.76470588235294,11.76470588235294,5.61,2.13,0.07,2.12,0.235,2,"-2.035294118",0.335,0.586,"2.035294118",-0.1,-0.10000000000000003,-0.174,-0.117,0,"51.3"
16,608344,"Irvin, Cole",1767,0.9,0.429,0.071,0.375,0.5,0.354,0.362,0.386,6,14,91.9,18.6,2214,77.1,76.88,0,16,0,-0.19999999999998863,6.27,111,146,114,144,307,325,294,"-2","2","74.6","7.8",16,16,5,1,0,0,0,0,0,0,4.32937,-0.47687,-1.155,0.64125,"93.8",204,37.5,0,0,6.02,1.25,-0.19,2.23,0.375,0,"12.28125",0.345,0.548,"-12.28125",0.043,0.030000000000000027,-0.048,-0.008,0,"37.8"
15,668678,"Gallen, Zac",2506,0.6,0.067,0.067,0.067,0.133,0.084,0.192,0.207,1,15,88.8,0.7,2416,81.7,82.14,0,15,0,0.3999999999999915,6.52,109,148,110,148,299,321,296,"3.5","-3.5","72.7","7.3",15,15,0,1,0,0,0,0,0,0,4.32333,-0.916,-0.29533,-0.03933,"91.8",97,33.33333333333333,0,0,5.85,-2.81,-0.29,2.26,0.067,0,"-23.48",0.207,0.234,"23.48",-0.14,-0.13999999999999999,-0.101,-0.108,0,"41.9"
