"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle"
4,605400,"Nola, Aaron",3189,0.1,,,,,,,,,,,,2604,79.1,79.65,4,4,0,0.6000000000000085,6.9,117,147,121,151,288,325,300,"0.3","-0.3","77.6","8.6",,,,,,,,,,,4.59,-0.915,-1.225,1.225,,,,,,5.1,-1.8,0.42,1.49,,0,"-6.875",,,"6.875",,,,,100,"20.4"
4,450203,"Morton, Charlie",2791,0.1,,,,,,,,,,,,3030,81.5,81.2,4,4,0,-0.29999999999999716,6.18,102,151,116,147,307,327,296,"0.3","-0.3","74.8","8.5",,,,,,,,,,,4.135,-0.685,-0.9675,-0.5075,,,,,,5.44,-2.68,0.7,1.69,,0,"-7.9",,,"7.9",,,,,100,"20.7"
4,500779,"Quintana, Jose",2819,0.1,,,,,,,,,,,,2270,78,77.83,4,4,0,-0.10000000000000853,6.43,105,149,115,148,299,328,303,"0.2","-0.2","69.2","8.2",,,,,,,,,,,4.535,-0.755,-0.685,0.275,,,,,,5.78,2.13,-0.46,1.47,,0,"-4.95",,,"4.95",,,,,100,"44.0"
3,663474,"McKenzie, Triston",1304,0.2,,,,,,,,,,,,2224,78.3,78.6,3,3,0,0.29999999999999716,6.43,106,140,123,139,290,311,292,"0.2","-0.2","73.6","9.0",,,,,,,,,,,4.41,-0.69667,-0.82333,-0.35,,,,,,6.35,-1.89,0.69,1.35,,0,"-6.433333333",,,"6.433333333",,,,,100,"52.1"
2,592767,"Smyly, Drew",1016,0.2,,,,,,,,,,,,2147,79.4,78.85,2,2,0,-0.6000000000000085,5.7,88,153,119,151,306,320,288,"0.2","-0.2","72.8","8.8",,,,,,,,,,,3.775,-0.18,0.225,-0.225,,,,,,6.57,1.7,0.08,1.7,,0,"-10.1",,,"10.1",,,,,100,"53.5"
2,572955,"Johnson, Pierce",916,0.2,,,,,,,,,,,,3022,85.8,85.2,2,2,0,-0.5999999999999943,5.8,101,153,118,146,301,322,292,"0.1","-0.1","70.9","7.6",,,,,,,,,,,3.55,-0.465,-0.605,-0.605,,,,,,6.3,-2.09,-0.04,2.42,,0,"-5.4",,,"5.4",,,,,100,"40.9"
2,519151,"Pressly, Ryan",969,0.2,,,,,,,,,,,,3292,82.4,81.6,2,2,0,-0.7000000000000028,6.1,121,148,94,145,308,327,304,"0.1","-0.1","75.4","7.9",,,,,,,,,,,4.385,-0.985,-1.165,1.165,,,,,,5.96,-0.79,-0.22,1.56,,0,"-4.9",,,"4.9",,,,,100,"56.7"
2,676962,"Brown, Ben",849,0.2,,,,,,,,,,,,2223,85.6,86.2,2,2,0,0.6000000000000085,6.45,100,147,116,151,308,319,285,"0.2","-0.2","73.2","8.8",,,,,,,,,,,3.395,-0.305,-0.355,-0.355,,,,,,6.43,-1.47,0.15,2.08,,0,"-9.6",,,"9.6",,,,,100,"47.3"
2,502043,"Gibson, Kyle",2764,0.1,,,,,,,,,,,,2476,79.3,80.2,2,2,0,0.9000000000000057,6.9,105,142,112,150,296,328,301,"0.2","-0.2","72.9","8.8",,,,,,,,,,,4.38,-0.755,-0.44,0.44,,,,,,6.31,-2.17,0.21,0.09,,0,"-11.05",,,"11.05",,,,,100,"46.6"
2,596295,"Gomber, Austin",2622,0.1,,,,,,,,,,,,2627,76.9,77.1,2,2,0,0.29999999999999716,6.85,125,152,125,150,297,330,300,"0.1","-0.1","74.9","8.2",,,,,,,,,,,5.195,-1.285,-0.85,-0.85,,,,,,6.64,2.17,-0.69,1.72,,0,"-4",,,"4",,,,,100,"54.9"
2,682120,"Herrin, Tim",1011,0.2,,,,,,,,,,,,2273,80.6,80.75,2,2,0,0.20000000000000284,6.45,105,153,132,147,300,323,297,"0.2","-0.2","73.0","8.8",,,,,,,,,,,3.6,-0.085,-0.82,0.82,,,,,,5.89,2.04,-0.17,1.52,,0,"-7.9",,,"7.9",,,,,100,"36.1"
2,676272,"Miller, Bobby",1053,0.2,,,,,,,,,,,,2695,79.5,80,2,2,0,0.5,6.75,120,149,108,152,297,323,296,"0.1","-0.1","65.1","8.3",,,,,,,,,,,4.765,-1.15,-0.555,-0.085,,,,,,6.17,-0.85,0.29,0.95,,0,"-5.65",,,"5.65",,,,,100,"51.3"
2,668678,"Gallen, Zac",2506,0.1,,,,,,,,,,,,2432,80.2,80.25,2,2,0,0.09999999999999432,6.4,123,151,105,150,292,314,299,"0.1","-0.1","69.5","8.5",,,,,,,,,,,4.54,-0.98,-0.55,0.16,,,,,,5.82,-3.05,0.04,0.98,,0,"-4.9",,,"4.9",,,,,100,"38.3"
2,605397,"Musgrove, Joe",1582,0.1,,,,,,,,,,,,2842,80.9,80.4,2,2,0,-0.3999999999999915,6.15,107,146,122,149,295,328,296,"0.1","-0.1","67.4","8.2",,,,,,,,,,,4.71,-1.205,-0.945,-0.125,,,,,,6.51,-1.2,0.4,1.43,,0,"-6.7",,,"6.7",,,,,100,"40.5"
2,543037,"Cole, Gerrit",1534,0.1,,,,,,,,,,,,2740,83.9,83.4,2,2,0,-0.5,6.1,121,147,114,152,299,324,294,"0.2","-0.2","79.0","8.2",,,,,,,,,,,4.445,-1.19,-0.815,0.815,,,,,,5.98,-2.33,0.32,1.64,,0,"-10.45",,,"10.45",,,,,100,"43.2"
1,667755,"Soriano, José",1737,0.1,,,,,,,,,,,,2351,85.3,85.7,1,1,0,0.4000000000000057,6.6,122,148,92,155,306,327,303,"0.1","-0.1","69.7","8.5",,,,,,,,,,,3.58,-0.43,-1.05,1.05,,,,,,6.08,-1.23,0.31,1.76,,0,"-8.3",,,"8.3",,,,,100,"41.0"
1,663978,"Paddack, Chris",1460,0.1,,,,,,,,,,,,2116,78.7,79.3,1,1,0,0.5999999999999943,6.7,120,154,115,147,295,316,289,"0","0","77.7","8.5",,,,,,,,,,,4.78,-1.1,-0.38,-0.38,,,,,,6.19,-2.57,-0.23,1.35,,0,"-3.1",,,"3.1",,,,,100,"44.4"
1,519293,"Smith, Will",673,0.1,,,,,,,,,,,,2094,75.3,74.5,1,1,0,-0.7999999999999972,6,117,153,105,148,296,319,277,"0.1","-0.1","65.4","7.0",,,,,,,,,,,4.52,-0.46,-0.97,0.97,,,,,,6.46,1.51,-0.37,2.42,,0,"-5.8",,,"5.8",,,,,100,"48.8"
1,554430,"Wheeler, Zack",3134,0,,,,,,,,,,,,2607,81.3,82.4,1,1,0,1.1000000000000085,7.2,88,141,95,148,286,327,298,"0.1","-0.1",,,,,,,,,,,,,4.02,-0.55,-0.27,0.27,,,,,,5.47,-2.09,1.17,1.02,,0,"-11.8",,,"11.8",,,,,100,"30.5"
1,434378,"Verlander, Justin",1580,0.1,,,,,,,,,,,,2602,76.3,75.5,1,1,0,-0.7999999999999972,6,110,152,119,149,296,325,302,"0.1","-0.1","51.5","7.3",,,,,,,,,,,5.2,-1.25,-0.43,-0.43,,,,,,7.2,-1.63,0.56,1.03,,0,"-5.7",,,"5.7",,,,,100,"54.7"
