"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle"
26,669203,"Burnes, Corbin",2996,0.9,0.308,0.154,0.28,0.462,0.331,0.356,0.331,8,26,88,20.7,2704,95.2,95.86,0,26,0,0.7000000000000028,6.52,109,149,117,149,300,322,298,"0.8","-0.8","73.7","7.4",26,26,6,1,0,1,0,0,0,0,1.38115,1.12077,-0.05962,0.07269,"92.8",199,26.923076923076923,3.8461538461538463,3.8461538461538463,6,-0.95,0.22,2.39,0.308,1,"-3.023076923",0.331,0.498,"3.023076923",-0.023,-0.02300000000000002,-0.036,-0.025,0,"43.7"
26,650644,"Civale, Aaron",2699,1,0.231,0.385,0.13,0.615,0.353,0.449,0.339,6,26,87.7,24.1,2608,87.9,87.18,0,26,0,-0.7000000000000028,5.65,112,150,117,149,301,324,296,"-0.3","0.3","74.1","7.5",26,26,2,1,0,3,0,0,0,0,2.28769,0.645,-0.29077,0.01308,"94.8",247,46.15384615384615,23.076923076923077,23.076923076923077,6.46,-0.82,0.26,2.5,0.231,6,"1.084615385",0.339,0.721,"-1.084615385",-0.108,-0.10800000000000001,-0.106,-0.096,0,"47.6"
25,607200,"Fedde, Erick",2891,0.9,0.217,0,0.208,0.217,0.184,0.245,0.247,5,23,82.9,17.8,2174,89.9,90.86,0,25,0,1,6.66,111,148,109,149,297,321,297,"3.9","-3.9","70.4","6.9",25,25,5,0,0,0,0,0,0,0,2.186,0.6128,-0.2396,0.0428,"92.1",184,32,0,0,5.84,-1.54,0.26,2.52,0.208,0,"-15.444",0.239,0.329,"15.444",-0.03,-0.031,-0.112,-0.061,0,"37.6"
20,623167,"Flexen, Chris",2797,0.7,0.211,0.053,0.211,0.263,0.205,0.248,0.257,4,19,79.4,1.4,2413,86.6,86.97,0,20,0,0.4000000000000057,6.3,98,145,109,147,297,325,295,"2.1","-2.1","73.6","7.6",20,20,3,1,0,0,0,0,0,0,2.454,0.56,-0.692,-0.158,"90.5",130,15,0,0,6.88,-0.16,0.55,2.27,0.211,0,"-10.52",0.257,0.302,"10.52",-0.046,-0.04600000000000001,-0.039,-0.043,0,"70.2"
18,571882,"Law, Derek",1368,1.3,0.353,0.059,0.333,0.412,0.315,0.338,0.347,6,17,90.9,17.7,2307,91.2,91.79,0,18,0,0.5999999999999943,6.42,113,147,119,144,300,323,293,"0.3","-0.3","72.5","7.7",18,18,5,1,0,0,0,0,0,0,2.02444,0.69722,-0.24667,-0.11333,"94.5",206,38.88888888888889,0,0,6.45,-1.11,0.26,2.26,0.333,0,"-1.888888889",0.343,0.434,"1.888888889",0.006,-0.010000000000000009,-0.022,-0.023,0,"49.4"
18,606930,"Barnes, Jacob",1117,1.6,0.5,0.056,0.5,0.556,0.462,0.391,0.409,9,18,83.8,-0.3,2413,89.9,91.22,0,18,0,1.2999999999999972,6.77,114,148,116,146,301,321,295,"-1.3","1.3","73.4","7.6",18,18,8,1,0,0,0,0,0,0,2.07278,0.71778,-0.39333,-0.17,"91.7",127,27.77777777777778,0,0,5.66,-1.27,0.16,2.12,0.5,0,"7.166666667",0.409,0.48,"-7.166666667",0.091,0.09100000000000003,0.076,0.071,0,"41.4"
18,607067,"Rea, Colin",2650,0.7,0.167,0.222,0.118,0.389,0.233,0.288,0.253,3,18,85.9,33.3,2180,87.9,88.49,0,18,0,0.5999999999999943,6.63,110,150,116,148,301,321,302,"2.1","-2.1","74.6","7.5",18,18,1,1,0,1,0,0,0,0,2.17889,0.77,-0.05222,-0.04,"91.9",187,27.77777777777778,11.11111111111111,11.11111111111111,5.54,-1.97,0.14,2.24,0.167,2,"-11.777777778",0.253,0.418,"11.777777778",-0.086,-0.086,-0.029,-0.055,0,"33.9"
18,676710,"Crawford, Kutter",2823,0.6,0.278,0.5,0.133,0.778,0.44,0.37,0.272,5,18,91.9,26.3,2499,87.2,87.09,0,18,0,0,6.03,112,149,109,150,288,322,302,"-0.7","0.7","75.7","7.4",18,18,2,0,0,3,0,0,0,0,2.26444,0.71333,-0.42778,0.20889,"96.5",194,50,16.666666666666664,16.666666666666664,6.06,-1.27,0.34,2.69,0.278,3,"3.938888889",0.272,0.603,"-3.938888889",0.006,0.006000000000000005,0.175,0.07,0,"46.7"
18,641482,"Cortes, Nestor",2849,0.6,0.389,0.222,0.353,0.611,0.428,0.423,0.378,7,18,87.7,23.5,2426,87.5,86.96,0,18,0,-0.5,5.8,107,148,110,147,294,326,285,"-0.6","0.6","72.9","7.4",18,18,5,1,0,1,0,0,0,0,2.28333,0.67944,-0.44778,0.25444,"95.6",170,44.44444444444444,5.555555555555555,5.555555555555555,5.67,1.38,-0.3,2.32,0.389,1,"3.088888889",0.378,0.609,"-3.088888889",0.011,0.01100000000000001,0.002,0.005,0,"45.3"
17,608379,"Wacha, Michael",2602,0.7,0.412,0.235,0.375,0.647,0.454,0.449,0.386,7,17,91.2,5.8,2119,89.1,90.47,0,17,0,1.4000000000000057,6.89,115,150,111,150,300,321,297,"-1.4","1.4","71.7","7.2",17,17,5,1,0,1,0,0,0,0,1.92059,0.92706,-0.05176,-0.02706,"95.1",131,52.94117647058824,11.76470588235294,11.76470588235294,6.4,-1.83,0.19,2.52,0.412,2,"8.105882353",0.386,0.66,"-8.105882353",0.026,0.025999999999999968,-0.013,0.005,0,"48.7"
