"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle"
20,669203,"Burnes, Corbin",2996,0.7,,,,,,,,,,,,2725,95.4,96.22,0,20,0,0.7999999999999972,6.55,116,145,117,146,300,324,297,"1.3","-1.3","70.8","6.9",,,,,,,,,,,1.3615,1.126,-0.18111,0.02667,"89.6",177,,,,5.98,-0.94,0.36,2.6,,,"-6.37",,,"6.37",,,,,0,"42.5"
20,607200,"Fedde, Erick",2891,0.7,,,,,,,,,,,,2164,89.7,90.61,0,20,0,0.8999999999999915,6.61,117,147,112,149,296,325,298,"1.3","-1.3","71.0","6.9",,,,,,,,,,,2.229,0.5815,-0.251,0.087,"89.0",163,,,,5.83,-1.47,0.15,2.71,,,"-6.345",,,"6.345",,,,,0,"37.4"
19,687765,"Spence, Mitch",2481,0.8,,,,,,,,,,,,2602,90.4,90.52,0,19,0,0.09999999999999432,6.28,114,147,122,152,298,322,298,"1.1","-1.1","67.9","6.7",,,,,,,,,,,2.35895,0.42316,-0.34895,0.13316,"88.0",116,,,,6.21,-2.56,0.35,2.44,,0,"-5.784210526",,,"5.784210526",,,,,0,"49.4"
15,641482,"Cortes, Nestor",2849,0.5,,,,,,,,,,,,2472,88.1,87.7,0,15,0,-0.3999999999999915,5.79,105,151,117,151,294,323,285,"1.1","-1.1","72.3","7.5",,,,,,,,,,,2.13867,0.77733,-0.40133,0.22933,"91.0",145,,,,5.62,1.31,-0.23,2.32,,0,"-7.32",,,"7.32",,,,,0,"45.2"
14,650644,"Civale, Aaron",2699,0.5,,,,,,,,,,,,2604,88,87.14,0,14,0,-0.9000000000000057,5.63,112,149,117,149,300,325,294,"0.8","-0.8","70.0","7.6",,,,,,,,,,,2.38286,0.55071,-0.41357,0.02929,"88.0",97,,,,6.44,-0.72,0.38,2.31,,0,"-5.764285714",,,"5.764285714",,,,,0,"46.8"
14,657376,"Schmidt, Clarke",1454,1,,,,,,,,,,,,2688,92.7,92.92,0,14,0,0.20000000000000284,6.19,112,149,114,152,290,322,295,"0.9","-0.9","70.4","7.0",,,,,,,,,,,1.92071,0.70857,-0.16857,0.04571,"88.4",145,,,,5.59,-1.51,0.14,2.64,,0,"-6.171428571",,,"6.171428571",,,,,0,"34.6"
14,641540,"Dunning, Dane",1689,0.8,,,,,,,,,,,,2190,88,89.42,0,14,0,1.4000000000000057,7.09,112,148,111,153,291,325,298,"0.9","-0.9","72.4","7.0",,,,,,,,,,,1.97143,0.96643,0.04929,-0.09643,"89.8",142,,,,5.39,-2.34,0.28,2.71,,0,"-6.521428571",,,"6.521428571",,,,,0,"38.8"
13,686730,"Spiers, Carson",1554,0.8,,,,,,,,,,,,2469,87.8,88.81,0,13,0,1,6.65,109,146,121,151,294,322,295,"0.8","-0.8","68.6","7.1",,,,,,,,,,,2.34538,0.58308,-0.16077,-0.02077,"88.0",74,,,,5.25,-1.68,0.41,2.42,,0,"-6.330769231",,,"6.330769231",,,,,0,"28.9"
13,668933,"Ashcraft, Graham",1342,1,,,,,,,,,,,,2395,95.5,94.5,0,13,0,-1,5.42,117,149,123,151,294,323,292,"1","-1","70.0","6.8",,,,,,,,,,,1.62692,0.84615,-0.045,-0.06667,"90.1",200,,,,6.44,-0.42,0.33,2.51,,0,"-7.338461538",,,"7.338461538",,,,,0,"51.1"
12,554430,"Wheeler, Zack",3134,0.4,,,,,,,,,,,,2555,91.4,92.97,0,12,0,1.5999999999999943,7.1,110,148,120,151,288,325,302,"0.6","-0.6","75.0","7.4",,,,,,,,,,,2.06,0.65667,-0.12667,0.12667,"92.3",149,,,,5.21,-2.17,0.46,2.58,,0,"-5.383333333",,,"5.383333333",,,,,0,"23.2"
12,607259,"Martinez, Nick",2125,0.6,,,,,,,,,,,,2352,88.8,88.39,0,12,0,-0.3999999999999915,5.8,119,149,123,151,292,322,292,"0.6","-0.6","71.6","7.6",,,,,,,,,,,1.8375,1.02833,-0.11091,0.06182,"89.4",150,,,,6.21,-1.69,0.2,2.43,,0,"-5.375",,,"5.375",,,,,0,"56.3"
12,542881,"Anderson, Tyler",2914,0.4,,,,,,,,,,,,2376,84.1,84.01,0,12,0,-0.09999999999999432,6.09,111,145,122,146,300,329,299,"1.1","-1.1","69.2","7.3",,,,,,,,,,,2.29,0.9225,-0.39,-0.13667,"88.0",115,,,,6.42,1.56,-0.38,2.42,,0,"-9.358333333",,,"9.358333333",,,,,0,"55.4"
11,596133,"Weaver, Luke",1374,0.8,,,,,,,,,,,,2508,90.5,90.24,0,11,0,-0.29999999999999716,5.95,114,151,127,152,294,327,287,"0.7","-0.7","65.9","6.6",,,,,,,,,,,1.80545,0.96,-0.40455,0.15182,"88.0",169,,,,5.7,-1.63,0.59,2.73,,0,"-6.781818182",,,"6.781818182",,,,,0,"48.6"
11,502085,"Robertson, David",1211,0.9,,,,,,,,,,,,2604,93.2,93.64,0,11,0,0.3999999999999915,6.59,113,151,116,148,300,323,297,"0.7","-0.7","70.0","7.1",,,,,,,,,,,1.26455,1.36273,-0.18818,-0.11909,"88.0",160,,,,5.82,-2.63,0.02,2.68,,0,"-5.981818182",,,"5.981818182",,,,,0,"46.6"
11,669060,"Wilson, Bryse",1643,0.7,,,,,,,,,,,,2112,88.9,89.68,0,11,0,0.7999999999999972,6.57,117,150,121,149,302,321,300,"0.7","-0.7","70.0","7.0",,,,,,,,,,,2.27727,0.58636,-0.33182,0.13,"90.7",164,,,,5.72,-2.94,0.22,2.51,,0,"-6.790909091",,,"6.790909091",,,,,0,"45.2"
11,676534,"Faucher, Calvin",987,1.1,,,,,,,,,,,,2847,90.8,90.27,0,11,0,-0.5,5.67,106,142,118,146,293,325,303,"0.9","-0.9","71.4","7.2",,,,,,,,,,,2.74818,-0.00909,-0.32364,0.14545,"88.0",154,,,,5.97,-1.17,0.14,2.08,,0,"-7.954545455",,,"7.954545455",,,,,0,"48.9"
11,623167,"Flexen, Chris",2797,0.4,,,,,,,,,,,,2403,87.6,87.73,0,11,0,0.10000000000000853,6.24,107,148,113,150,291,321,297,"0.8","-0.8","68.2","6.7",,,,,,,,,,,2.38455,0.57545,-0.61091,0.2,"89.0",120,,,,6.9,-0.19,0.17,2.47,,0,"-7.227272727",,,"7.227272727",,,,,0,"70.2"
11,668964,"Myers, Tobias",2152,0.5,,,,,,,,,,,,2167,88.5,89.18,0,11,0,0.7000000000000028,6.59,117,148,119,149,294,317,299,"0.7","-0.7","70.5","7.4",,,,,,,,,,,1.89909,0.99909,-0.29636,0.09818,"89.2",91,,,,5.85,-1.03,0.37,2.38,,0,"-5.972727273",,,"5.972727273",,,,,0,"58.5"
11,676710,"Crawford, Kutter",2823,0.4,,,,,,,,,,,,2517,87.9,88.01,0,11,0,0.09999999999999432,6.15,116,149,105,151,286,323,302,"0.6","-0.6","67.9","7.2",,,,,,,,,,,2.22909,0.7,-0.43364,0.17182,"90.3",129,,,,5.98,-1.32,0.4,2.4,,0,"-5.572727273",,,"5.572727273",,,,,0,"47.0"
