"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle"
29,656557,"Houck, Tanner",2735,1.1,,,,,,,,,,,,2541,83,82.13,0,0,29,-0.9000000000000057,5.87,108,150,106,149,284,324,298,"1.5","-1.5",,,,,,,,,,,,,3.46034,-0.12897,-1.4631,-0.0631,,,,,,5.56,-2.41,-0.09,2.09,,0,"-5.203448276",,,"5.203448276",,,,,,"21.4"
20,621244,"Berríos, José",2914,0.7,,,,,,,,,,,,2286,82.3,82.06,0,0,20,-0.20000000000000284,6.25,108,150,115,148,288,319,289,"0.8","-0.8",,,,,,,,,,,,,3.8065,-0.4265,-1.2905,-0.3855,,,,,,5.59,-2.16,-0.11,2.28,,0,"-3.935",,,"3.935",,,,,,"38.8"
18,519242,"Sale, Chris",2815,0.6,,,,,,,,,,,,2376,79.1,78.87,0,0,18,-0.19999999999998863,6.22,106,153,120,147,305,323,294,"1","-1",,,,,,,,,,,,,3.99833,-0.33889,-0.96,0.96,,,,,,5.1,3.14,0.25,2.04,,0,"-5.394444444",,,"5.394444444",,,,,,"10.8"
17,689147,"Kerkering, Orion",1087,1.6,,,,,,,,0,0,,,2890,86,85.75,0,0,17,-0.20000000000000284,6.13,107,144,111,147,292,321,294,"1.3","-1.3",,,0,0,0,0,0,0,0,,0,,3.16882,-0.08471,-1.38294,0.75706,,,,,,5.53,-1.76,-0.42,2.16,,0,"-7.494117647",,,"7.494117647",,,,,,"26.3"
15,622663,"Severino, Luis",2890,0.5,,,,,,,,,,,,2553,84.8,84.67,0,0,15,-0.09999999999999432,6.33,115,151,118,151,297,323,293,"0.6","-0.6",,,,,,,,,,,,,2.91533,0.27067,-1.16133,-0.29467,,,,,,5.78,-2.24,-0.17,2.36,,0,"-4.28",,,"4.28",,,,,,"37.5"
15,622491,"Castillo, Luis",2859,0.5,,,,,,,,,,,,2268,86.2,85.19,0,0,15,-1,5.31,114,150,112,147,297,322,292,"0.6","-0.6",,,,,,,,,,,,,2.80667,0.224,-0.04333,0.022,,,,,,4.93,-2.5,0.16,2.02,,0,"-4.173333333",,,"4.173333333",,,,,,"14.3"
14,657277,"Webb, Logan",3201,0.4,,,,,,,,,,,,2625,83.8,84.61,0,0,14,0.7999999999999972,6.89,119,149,118,151,291,324,297,"0.7","-0.7",,,,,,,,,,,,,3.27429,-0.02143,-1.40429,0.18571,,,,,,4.93,-1.56,-0.2,1.91,,0,"-5.042857143",,,"5.042857143",,,,,,"20.3"
14,650556,"Abreu, Bryan",1300,1.1,,,,,,,,,,,,2989,86.3,86.21,0,0,14,-0.09999999999999432,6.39,112,150,100,150,296,324,298,"0.6","-0.6",,,,,,,,,,,,,3.63071,-0.54786,-0.80071,0.055,,,,,,5.86,-2.28,-0.26,2.12,,0,"-4.4",,,"4.4",,,,,,"46.7"
14,656302,"Cease, Dylan",3188,0.4,,,,,,,,,,,,2867,85,84.75,0,0,14,-0.20000000000000284,6.18,111,151,117,150,299,329,300,"0.6","-0.6",,,,,,,,,,,,,3.51429,-0.36846,-0.57571,-0.22286,,,,,,6.01,-1.4,0.15,2.39,,0,"-3.957142857",,,"3.957142857",,,,,,"50.0"
14,596001,"Junis, Jakob",943,1.5,,,,,,,,,,,,2548,83.2,82.44,0,0,14,-0.7999999999999972,5.84,109,149,119,149,303,322,295,"0.8","-0.8",,,,,,,,,,,,,3.25286,0.05692,-1.22929,-0.50214,,,,,,5.66,-2.35,0.12,2.12,,0,"-5.521428571",,,"5.521428571",,,,,,"29.7"
14,650633,"King, Michael",2895,0.5,,,,,,,,,,,,2621,83.4,82.91,0,0,14,-0.5,5.96,120,152,118,150,297,321,294,"0.5","-0.5",,,,,,,,,,,,,2.995,0.28571,-0.95643,-0.395,,,,,,5.42,-3.21,0.16,2.18,,0,"-3.664285714",,,"3.664285714",,,,,,"27.6"
14,592351,"Gray, Jon",1620,0.9,,,,,,,,,,,,2328,88.4,88.87,0,0,14,0.6000000000000085,6.53,115,150,111,151,302,327,298,"0.6","-0.6",,,,,,,,,,,,,2.45214,0.45857,-0.16357,-0.01071,,,,,,5.68,-1.74,-0.11,2.17,,0,"-4.607142857",,,"4.607142857",,,,,,"34.1"
13,573186,"Stroman, Marcus",2667,0.5,,,,,,,,,,,,2656,82.2,81.26,0,0,13,-0.9000000000000057,5.74,115,149,107,150,287,324,287,"0.7","-0.7",,,,,,,,,,,,,3.45154,-0.07417,-1.34769,0.11077,,,,,,5.16,-1.18,0.12,2.37,,0,"-5.6",,,"5.6",,,,,,"29.1"
13,676664,"Sears, JP",2857,0.5,,,,,,,,,,,,2369,78.2,78.23,0,0,13,0,6.38,116,149,121,149,298,320,297,"0.7","-0.7",,,,,,,,,,,,,3.44692,0.29154,-1.10846,0.25769,,,,,,4.41,1.54,0.01,2.56,,0,"-5.730769231",,,"5.730769231",,,,,,"17.4"
13,571945,"Mikolas, Miles",2705,0.5,,,,,,,,,,,,2333,86.2,86.33,0,0,13,0.09999999999999432,6.27,110,149,112,145,304,323,298,"0.7","-0.7",,,,,,,,,,,,,2.86538,0.19308,-0.26923,-0.13077,,,,,,6.55,-2.57,0.36,2.13,,0,"-5.5",,,"5.5",,,,,,"46.5"
13,694973,"Skenes, Paul",2125,0.6,,,,,,,,,,,,2309,85.5,85.69,0,0,13,0.20000000000000284,6.4,111,150,116,147,312,323,291,"0.5","-0.5",,,,,,,,,,,,,2.51154,0.60692,-0.53154,-0.39769,,,,,,5.54,-2.19,0.37,2.27,,0,"-4.207692308",,,"4.207692308",,,,,,"21.7"
13,641302,"Alexander, Tyler",1668,0.8,,,,,,,,,,,,2484,77.9,77.45,0,0,13,-0.5,6.08,103,150,122,149,302,326,299,"0.6","-0.6",,,,,,,,,,,,,3.48615,0.29308,-1.44538,0.24231,,,,,,5.46,1.71,0.4,2.4,,0,"-4.623076923",,,"4.623076923",,,,,,"32.0"
13,650644,"Civale, Aaron",2699,0.5,,,,,,,,,,,,3003,79.6,78.38,0,0,13,-1.1999999999999886,5.68,105,152,115,149,305,328,299,"0.6","-0.6",,,,,,,,,,,,,3.79846,-0.16538,-1.56154,-0.49231,,,,,,6.32,-0.97,0.14,2.76,,0,"-4.984615385",,,"4.984615385",,,,,,"44.9"
13,694297,"Pfaadt, Brandon",2793,0.5,,,,,,,,,,,,2861,84.7,85.12,0,0,13,0.3999999999999915,6.52,111,151,117,150,301,317,293,"0.5","-0.5",,,,,,,,,,,,,2.52846,0.64615,-0.96308,-0.11231,,,,,,5.34,-2.24,0.07,2.23,,0,"-4.215384615",,,"4.215384615",,,,,,"24.7"
12,664854,"Helsley, Ryan",931,1.3,,,,,,,,,,,,2432,89.9,90.36,0,0,12,0.5,6.5,122,150,114,150,306,319,302,"0.6","-0.6",,,,,,,,,,,,,2.76583,0.05417,-0.3525,-0.0875,,,,,,6.13,-0.27,0.08,2.46,,0,"-4.925",,,"4.925",,,,,,"59.8"
12,678394,"Bello, Brayan",2710,0.4,,,,,,,,,,,,2353,86.5,86.49,0,0,12,0,6.19,110,151,112,148,290,323,302,"0.6","-0.6",,,,,,,,,,,,,3.10917,-0.0725,-0.72833,-0.21833,,,,,,5.2,-1.85,0.33,2.22,,0,"-4.883333333",,,"4.883333333",,,,,,"29.8"
12,657746,"Ryan, Joe",2106,0.6,,,,,,,,,,,,2682,82.7,83.17,0,0,12,0.5,6.56,112,149,113,149,297,325,295,"0.6","-0.6",,,,,,,,,,,,,3.16917,0.17,-0.94667,0.19667,,,,,,4.77,-2.55,0.16,2.2,,0,"-4.816666667",,,"4.816666667",,,,,,"24.7"
12,669622,"Bender, Anthony",954,1.3,,,,,,,,,,,,2671,84.7,84.11,0,0,12,-0.6000000000000085,5.97,104,150,121,148,299,320,294,"0.7","-0.7",,,,,,,,,,,,,2.9825,0.20083,-1.1175,-0.68417,,,,,,5.33,-1.81,0.01,2.33,,0,"-5.875",,,"5.875",,,,,,"14.9"
12,679525,"Marsh, Alec",2161,0.6,,,,,,,,,,,,2483,86.7,86.25,0,0,12,-0.4000000000000057,6.08,116,151,117,149,303,325,293,"0.4","-0.4",,,,,,,,,,,,,3.03417,0.01091,-0.41,-0.17364,,,,,,5.68,-1.8,0.02,2.36,,0,"-3.575",,,"3.575",,,,,,"33.3"
12,641793,"Littell, Zack",2486,0.5,,,,,,,,,,,,2273,85.9,85.78,0,0,12,-0.10000000000000853,6.1,109,146,111,152,292,325,300,"0.7","-0.7",,,,,,,,,,,,,2.54333,0.53833,-0.32167,0.19667,,,,,,6.19,-0.78,-0.13,2.6,,0,"-5.941666667",,,"5.941666667",,,,,,"41.5"
12,664076,"Cleavinger, Garrett",1056,1.1,,,,,,,,,,,,2774,82.4,81.46,0,0,12,-0.9000000000000057,5.9,103,151,115,149,301,325,297,"0.6","-0.6",,,,,,,,,,,,,3.55083,-0.14,-1.29,0.50333,,,,,,5.15,1.14,0.11,2.33,,0,"-5.1",,,"5.1",,,,,,"31.7"
11,571948,"Milner, Hoby",1043,1.1,,,,,,,,,,,,1976,79.8,80.49,0,0,11,0.7000000000000028,6.83,104,148,121,147,298,319,297,"0.5","-0.5",,,,,,,,,,,,,3.63909,-0.05182,-1.18364,0.39818,,,,,,4.33,4.1,0.29,1.84,,0,"-4.672727273",,,"4.672727273",,,,,,"-2.0"
11,641154,"López, Pablo",2986,0.4,,,,,,,,,,,,2438,84,85.3,0,0,11,1.2999999999999972,7.15,109,150,114,149,300,324,296,"0.7","-0.7",,,,,,,,,,,,,3.29,-0.05273,-1.10091,-0.26455,,,,,,5.49,-1.85,0.27,2.39,,0,"-6.072727273",,,"6.072727273",,,,,,"36.6"
11,547973,"Chapman, Aroldis",1128,1,,,,,,,,,,,,2315,87.1,88.88,0,0,11,1.8000000000000114,7.39,115,149,103,149,302,324,301,"0.7","-0.7",,,,,,,,,,,,,2.60636,0.4,-0.82727,-0.04364,,,,,,6.21,0.42,0.28,2.22,,0,"-6.745454545",,,"6.745454545",,,,,,"56.1"
11,607481,"Bummer, Aaron",974,1.1,,,,,,,,,,,,2480,81.7,81.47,0,0,11,-0.20000000000000284,6.24,113,152,118,148,301,323,293,"0.6","-0.6",,,,,,,,,,,,,3.46909,-0.03818,-1.39636,0.90545,,,,,,5.17,2.41,0.27,2.16,,0,"-5.418181818",,,"5.418181818",,,,,,"9.1"
11,641755,"Kinley, Tyler",1185,0.9,,,,,,,,,,,,2606,89.5,88.88,0,0,11,-0.5999999999999943,5.53,107,150,122,149,302,330,300,"0.7","-0.7",,,,,,,,,,,,,2.32,0.49182,-0.04273,0.02091,,,,,,6.45,-1.01,-0.31,2.57,,0,"-5.927272727",,,"5.927272727",,,,,,"45.7"
11,664126,"Fairbanks, Pete",696,1.6,,,,,,,,,,,,2508,84.8,84.66,0,0,11,-0.09999999999999432,6.33,103,150,114,149,300,329,294,"0.7","-0.7",,,,,,,,,,,,,3.87364,-0.68909,-0.31727,-0.14455,,,,,,7.12,-0.09,0.18,2.29,,0,"-6.581818182",,,"6.581818182",,,,,,"60.9"
