"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle"
92,669923,"Kirby, George",2967,3.1,,,,,,,,0,0,,,2190,95.7,96.1,0,92,0,0.3999999999999915,6.54,108,149,110,147,295,321,289,"3.2","-3.2","67.9","6.7",1,0,0,0,0,0,0,0,0,0,1.34011,1.15174,0.99522,0.37957,"88.7",173,,,0,5.93,-1.76,-0.2,2.97,,0,"-3.52826087",,,"3.52826087",,,,,0,"37.2"
85,554430,"Wheeler, Zack",3134,2.7,,,,,,,,,,,,2370,95,96.52,0,85,0,1.5,7.19,107,147,110,147,295,324,292,"3.4","-3.4","68.8","6.8",,,,,,,,,,,1.516,1.01365,0.95812,0.27576,"88.7",167,,,,5.27,-2.11,-0.27,2.58,,0,"-3.983529412",,,"3.983529412",,,,,0,"24.9"
84,592332,"Gausman, Kevin",2958,2.8,,,,,,,,,,,,2267,93.5,93.76,0,84,0,0.29999999999999716,6.59,109,147,111,148,293,321,295,"3.4","-3.4","67.2","6.6",,,,,,,,,,,1.21905,1.40524,0.88762,-0.01476,"88.7",188,,,,5.76,-2.5,-0.25,2.69,,0,"-3.989285714",,,"3.989285714",,,,,0,"37.8"
83,694297,"Pfaadt, Brandon",2793,3,,,,,,,,,,,,2467,93.5,94.33,0,83,0,0.7999999999999972,6.7,112,150,114,149,303,321,296,"3.3","-3.3","71.2","7.0",,,,,,,,,,,1.61145,0.99096,0.75048,0.18952,"89.3",174,,,,5.64,-1.91,-0.15,2.64,,0,"-4.006024096",,,"4.006024096",,,,,0,"30.1"
82,607074,"Rodón, Carlos",3102,2.6,,,,,,,,,,,,2382,95.3,94.74,0,82,0,-0.5999999999999943,6.15,105,150,114,150,293,325,286,"3.3","-3.3","70.2","7.0",,,,,,,,,,,1.03671,1.49098,0.73354,-0.50963,"88.5",192,,,,6.41,1.93,0.14,2.73,,0,"-4.018292683",,,"4.018292683",,,,,0,"46.9"
81,684007,"Imanaga, Shota",2590,3.1,,,,,,,,,,,,2414,91,90.78,0,81,0,-0.20000000000000284,6.28,109,152,112,151,301,322,288,"2.9","-2.9","69.6","7.0",,,,,,,,,,,1.26309,1.50358,0.85346,-0.60432,"89.5",175,,,,5.47,2.51,-0.18,2.8,,0,"-3.627160494",,,"3.627160494",,,,,0,"40.2"
80,579328,"Kikuchi, Yusei",2923,2.7,,,,,,,,,,,,2274,95.3,96.27,0,80,0,1,6.98,103,150,111,147,297,320,289,"3.1","-3.1","67.1","6.6",,,,,,,,,,,1.11987,1.40287,0.6225,-0.46475,"89.3",186,,,,5.37,2.57,0.06,2.75,,0,"-3.9275",,,"3.9275",,,,,0,"39.4"
78,622491,"Castillo, Luis",2859,2.7,,,,,,,,,,,,2100,95.4,93.86,0,78,0,-1.5,5.36,109,149,108,147,293,318,291,"2.9","-2.9","70.5","7.0",,,,,,,,,,,1.75064,0.75372,1.21756,0.17551,"88.7",170,,,,5.1,-2.22,-0.13,2.71,,0,"-3.758974359",,,"3.758974359",,,,,0,"16.3"
76,622663,"Severino, Luis",2890,2.6,,,,,,,,,,,,2172,95.4,95.42,0,76,0,0,6.31,112,149,112,150,298,327,296,"3.1","-3.1","68.5","6.7",,,,,,,,,,,1.33079,1.17566,0.83184,0.05263,"88.6",176,,,,6.04,-1.91,-0.21,2.7,,0,"-4.081578947",,,"4.081578947",,,,,0,"43.1"
74,669022,"Gore, MacKenzie",2994,2.5,,,,,,,,,,,,2318,95.9,97.05,0,74,0,1.1999999999999886,6.97,106,149,115,146,300,322,294,"3","-3","69.6","6.8",,,,,,,,,,,1.02554,1.45649,0.53338,-0.35959,"88.6",190,,,,5.85,1.98,0.02,2.59,,0,"-4.014864865",,,"4.014864865",,,,,0,"44.6"
