"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle"
7,608379,"Wacha, Michael",2602,0.3,,,,,,,,,,,,1420,81.7,82.34,7,7,0,0.5999999999999943,6.87,113,152,123,149,306,320,297,"0.5","-0.5","71.5","8.8",,,,,,,,,,,2.98571,0.44714,1.11571,0.46429,,,,,,6.6,-1.55,0.1,1.76,,0,"-7.271428571",,,"7.271428571",,,,,100,"52.7"
7,666142,"Ragans, Cole",3118,0.2,,,,,,,,,,,,2246,86,85.84,7,7,0,-0.20000000000000284,6.21,113,147,114,141,310,326,296,"0.5","-0.5","73.3","8.5",,,,,,,,,,,1.93143,1.15571,1.33571,-1.33571,,,,,,6.35,0.86,0.3,2.1,,0,"-7.457142857",,,"7.457142857",,,,,100,"45.2"
6,656288,"Canning, Griffin",2869,0.2,,,,,,,,,,,,1800,88.3,87.63,6,6,0,-0.7000000000000028,5.93,106,149,127,149,310,330,304,"0.4","-0.4","76.5","8.4",,,,,,,,,,,2.57833,0.355,1.465,-0.505,,,,,,5.78,-1.48,-0.46,1.94,,0,"-6.3",,,"6.3",,,,,100,"39.5"
5,542881,"Anderson, Tyler",2914,0.2,,,,,,,,,,,,1894,78.5,78.26,5,5,0,-0.20000000000000284,6.18,102,150,117,149,309,326,297,"0.6","-0.6","69.8","8.4",,,,,,,,,,,2.696,1.01,1.01,-1.01,,,,,,6.48,1.16,0.27,2.09,,0,"-11.5",,,"11.5",,,,,100,"62.5"
4,678394,"Bello, Brayan",2710,0.1,,,,,,,,,,,,1833,87.7,87.88,4,4,0,0.20000000000000284,6.43,111,140,112,137,285,317,294,"0.4","-0.4","71.2","8.8",,,,,,,,,,,2.65,0.3175,1.385,-0.765,,,,,,5.1,-1.83,-0.23,1.61,,0,"-9.225",,,"9.225",,,,,100,"26.1"
4,592454,"Kahnle, Tommy",750,0.5,,,,,,,,,,,,1163,86.7,87.08,4,4,0,0.3999999999999915,6.58,112,148,126,153,289,322,295,"0.3","-0.3","71.0","8.6",,,,,,,,,,,3.045,-0.005,0.8225,-0.4975,,,,,,5.71,-2.46,0.1,1.55,,0,"-7.35",,,"7.35",,,,,100,"32.0"
3,661563,"Gil, Luis",2664,0.1,,,,,,,,,,,,1729,91.2,92.17,3,3,0,1,6.93,122,148,130,152,294,326,288,"0.2","-0.2","75.5","8.6",,,,,,,,,,,2.21667,0.53333,1.3,-1.3,,,,,,5.3,-2.85,-0.4,2.11,,0,"-7.966666667",,,"7.966666667",,,,,100,"29.5"
3,518876,"Kelly, Merrill",1142,0.3,,,,,,,,,,,,2224,88.3,88.37,3,3,0,0.10000000000000853,6.1,123,146,125,153,292,333,308,"0.3","-0.3","72.0","7.4",,,,,,,,,,,2.76333,0.13667,1.19667,-1.19667,,,,,,5.53,-1.91,-0.83,2.04,,0,"-8.566666667",,,"8.566666667",,,,,100,"24.6"
3,622491,"Castillo, Luis",2859,0.1,,,,,,,,,,,,1901,88.3,87.27,3,3,0,-1,5.47,115,146,117,148,284,316,292,"0.3","-0.3","74.8","8.1",,,,,,,,,,,2.93667,-0.03,1.43333,-1.43333,,,,,,4.76,-2.27,-0.34,1.86,,0,"-9.4",,,"9.4",,,,,100,"9.9"
3,570632,"Ureña, José",1760,0.2,,,,,,,,,,,,1875,89.3,89.17,3,3,0,-0.09999999999999432,6.43,113,149,111,154,293,324,296,"0.2","-0.2","76.7","8.2",,,,,,,,,,,2.07333,0.81,1.39667,-1.39667,,,,,,5.7,-2.93,-0.82,1.93,,0,"-7.566666667",,,"7.566666667",,,,,100,"32.5"
3,663776,"Sandoval, Patrick",1444,0.2,,,,,,,,,,,,1811,82.7,82.67,3,3,0,0,6.33,113,154,117,147,309,329,299,"0.2","-0.2","71.8","8.3",,,,,,,,,,,2.45333,0.89,1.4,-1.4,,,,,,5.99,1.15,0.56,2.39,,0,"-7.6",,,"7.6",,,,,100,"50.1"
3,623211,"Brazobán, Huascar",899,0.3,,,,,,,,,,,,2019,89.9,89.4,3,3,0,-0.5,5.97,129,149,113,151,295,323,303,"0.2","-0.2","77.4","8.6",,,,,,,,,,,2.66,0.16333,1.16,-1.16,,,,,,5.89,-1.52,-0.32,1.65,,0,"-8.033333333",,,"8.033333333",,,,,100,"39.2"
3,656756,"Montgomery, Jordan",1929,0.2,,,,,,,,,,,,1636,83.5,84.5,3,3,0,1,6.8,95,150,127,147,321,322,291,"0.2","-0.2","76.9","8.6",,,,,,,,,,,2.32,0.92667,1.02,-1.02,,,,,,6.58,1.22,0.11,1.74,,0,"-8",,,"8",,,,,100,"46.9"
3,657277,"Webb, Logan",3201,0.1,,,,,,,,,,,,1486,88.2,89.83,3,3,0,1.5999999999999943,7.17,114,150,120,147,298,325,302,"0.2","-0.2","78.7","8.1",,,,,,,,,,,3.33667,-0.42,0.89,-0.39667,,,,,,4.93,-1.4,0.18,1.4,,0,"-6.933333333",,,"6.933333333",,,,,100,"19.6"
2,543294,"Hendricks, Kyle",2135,0.1,,,,,,,,,,,,2171,81.2,80.6,2,2,0,-0.6000000000000085,5.5,104,154,122,150,318,332,295,"0.2","-0.2","75.6","7.4",,,,,,,,,,,2.62,0.79,0.495,0.495,,,,,,6.05,-2.65,0.17,2.24,,0,"-8.45",,,"8.45",,,,,100,"44.0"
2,689225,"Brieske, Beau",1152,0.2,,,,,,,,,,,,2062,87.1,86.55,2,2,0,-0.5,6.15,118,149,133,150,321,338,307,"0.2","-0.2","76.0","9.1",,,,,,,,,,,2.6,0.425,1.3,-0.12,,,,,,5.96,-1.56,-0.65,1.4,,0,"-7.6",,,"7.6",,,,,100,"47.1"
2,694363,"Shuster, Jared",1290,0.2,,,,,,,,,,,,1742,84.9,85.4,2,2,0,0.5,6.6,96,154,125,147,299,323,287,"0.2","-0.2","73.7","8.6",,,,,,,,,,,2.5,0.67,1.175,-1.175,,,,,,5.61,1.41,0.49,1.94,,0,"-9",,,"9",,,,,100,"39.9"
2,641154,"López, Pablo",2986,0.1,,,,,,,,,,,,2052,88.2,89.7,2,2,0,1.5,7,121,146,132,155,294,317,299,"0.1","-0.1","52.9","7.4",,,,,,,,,,,2.445,0.465,1.505,-1.505,,,,,,5.53,-1.75,-0.63,1.25,,0,"-5.5",,,"5.5",,,,,100,"36.4"
2,663978,"Paddack, Chris",1460,0.1,,,,,,,,,,,,1661,82.1,82.7,2,2,0,0.6000000000000085,6.95,104,147,125,154,298,319,304,"0.1","-0.1","69.7","8.3",,,,,,,,,,,3.17,0.24,1.085,-1.085,,,,,,6.03,-2.63,-0.11,2.25,,0,"-4.45",,,"4.45",,,,,100,"41.1"
2,650633,"King, Michael",2895,0.1,,,,,,,,,,,,2029,84.9,84.95,2,2,0,0.09999999999999432,6.25,107,144,129,152,299,330,315,"0.1","-0.1","72.0","8.2",,,,,,,,,,,2.64,0.52,1.125,-1.125,,,,,,5.45,-3.04,-0.68,2.59,,0,"-6.75",,,"6.75",,,,,100,"26.9"
2,664350,"Sánchez, Sixto",621,0.3,,,,,,,,,,,,1801,84,83.45,2,2,0,-0.5,6.2,93,126,109,135,289,318,287,"0.4","-0.4","72.5","8.7",,,,,,,,,,,2.675,0.59,1.455,-1.455,,,,,,5.63,-2.56,-0.42,1.78,,0,"-18.35",,,"18.35",,,,,100,"32.5"
2,641927,"Ober, Bailey",2696,0.1,,,,,,,,,,,,1934,83.5,84.9,2,2,0,1.4000000000000057,7.2,104,146,132,154,294,323,300,"0.1","-0.1","76.5","7.9",,,,,,,,,,,2.965,0.3,1.34,-1.34,,,,,,6.1,-1.44,-0.35,1.9,,0,"-5.65",,,"5.65",,,,,100,"38.1"
2,605483,"Snell, Blake",1773,0.1,,,,,,,,,,,,1895,87.2,87.7,2,2,0,0.5,6.9,102,144,119,144,299,326,294,"0.2","-0.2","75.9","8.5",,,,,,,,,,,2.225,0.8,1.18,-1.18,,,,,,6.45,2.18,-0.05,1.64,,0,"-11.7",,,"11.7",,,,,100,"54.1"
2,665620,"García, Deivi",283,0.7,,,,,,,,,,,,2163,84.7,85.1,2,2,0,0.3999999999999915,6.65,86,128,113,135,295,320,297,"0.2","-0.2","67.4","8.5",,,,,,,,,,,2.445,0.745,1.33,-1.33,,,,,,5.53,-1.61,-0.21,1.67,,0,"-12.4",,,"12.4",,,,,100,"43.5"
2,696136,"Wicks, Jordan",852,0.2,,,,,,,,,,,,1520,81.5,81.85,2,2,0,0.29999999999999716,6.3,114,154,116,148,301,315,286,"0.2","-0.2","71.5","8.4",,,,,,,,,,,2.715,0.69,0.975,-0.975,,,,,,5.9,2.1,0.4,1.32,,0,"-9.7",,,"9.7",,,,,100,"52.9"
2,471911,"Carrasco, Carlos",1693,0.1,,,,,,,,,,,,1424,86.1,87.15,2,2,0,1.2000000000000028,6.8,106,135,114,126,295,314,306,"0.4","-0.4","74.8","8.1",,,,,,,,,,,2.665,0.39,0.625,0.625,,,,,,5.89,-1.29,0.51,1.45,,0,"-18.6",,,"18.6",,,,,100,"37.2"
2,701581,"Festa, David",1099,0.2,,,,,,,,,,,,1835,88.6,89.5,2,2,0,0.9000000000000057,6.75,122,145,113,152,291,321,302,"0.1","-0.1","71.5","8.4",,,,,,,,,,,1.85,1.045,0.96,-0.96,,,,,,6.18,-1.83,-0.37,2.33,,0,"-4.95",,,"4.95",,,,,100,"56.6"
2,683409,"Chivilli, Angel",513,0.4,,,,,,,,,,,,1827,89.2,89.75,2,2,0,0.5999999999999943,6.65,107,147,127,152,303,332,305,"0.1","-0.1","81.0","8.2",,,,,,,,,,,2.185,0.68,1.04,-1.04,,,,,,5.75,-1.17,0.64,1.48,,0,"-4.45",,,"4.45",,,,,100,"40.2"
2,676440,"Bibee, Tanner",2851,0.1,,,,,,,,,,,,2027,83,83.65,2,2,0,0.7999999999999972,6.7,125,148,132,155,293,321,294,"0.1","-0.1","69.4","8.7",,,,,,,,,,,2.355,0.95,1.075,-1.075,,,,,,6.18,-2.1,-0.17,2.92,,0,"-4.6",,,"4.6",,,,,100,"52.3"
2,544150,"Suárez, Albert",2234,0.1,,,,,,,,,,,,2172,87,87.35,2,2,0,0.29999999999999716,6.75,123,147,140,154,296,331,304,"0.1","-0.1","69.0","8.5",,,,,,,,,,,2.26,0.785,1.31,-1.31,,,,,,6,-1.42,-0.12,1.66,,0,"-6.7",,,"6.7",,,,,100,"33.6"
2,656849,"Peterson, David",1871,0.1,,,,,,,,,,,,1729,85.3,86.35,2,2,0,1,6.95,104,152,128,149,312,335,296,"0.2","-0.2","74.0","8.8",,,,,,,,,,,2.97,0.16,1.29,-1.29,,,,,,6.12,2.4,0.36,2.34,,0,"-10.1",,,"10.1",,,,,100,"40.5"
2,606965,"Devenski, Chris",533,0.4,,,,,,,,,,,,1713,82.1,81.85,2,2,0,-0.29999999999999716,6.25,115,151,117,149,295,339,308,"0.1","-0.1","70.8","9.1",,,,,,,,,,,2.67,0.725,1.425,0.135,,,,,,6.48,0.13,-0.07,2.08,,0,"-7.05",,,"7.05",,,,,100,"46.5"
2,450203,"Morton, Charlie",2791,0.1,,,,,,,,,,,,2156,85.8,85.9,2,2,0,0.10000000000000853,6.35,121,150,135,150,303,326,293,"0.1","-0.1","74.2","7.7",,,,,,,,,,,3.045,0.06,1.64,0.17,,,,,,5.44,-2.62,-0.71,1.9,,0,"-6.95",,,"6.95",,,,,100,"25.0"
2,670241,"Vines, Darius",257,0.8,,,,,,,,,,,,1536,81.2,81.4,2,2,0,0.20000000000000284,6.35,112,154,125,148,296,323,283,"0.1","-0.1","74.0","8.5",,,,,,,,,,,2.34,1.11,0.935,0.935,"88.0",97,,,,5.91,-1.09,0.3,2.42,,0,"-5.8",,,"5.8",,,,,100,"43.1"
2,664285,"Valdez, Framber",2598,0.1,,,,,,,,,,,,1687,90.8,90.2,2,2,0,-0.5999999999999943,6.05,118,151,120,152,291,320,294,"0.1","-0.1","77.6","7.9",,,,,,,,,,,2.815,-0.035,1.285,-0.025,,,,,,5.97,0.71,0.33,1.57,,0,"-3.4",,,"3.4",,,,,100,"43.9"
2,665795,"Cabrera, Edward",1734,0.1,,,,,,,,,,,,1715,92.8,93.45,2,2,0,0.6000000000000085,6.75,116,154,123,147,307,317,284,"0.2","-0.2","73.8","7.9",,,,,,,,,,,2.05,0.605,1.355,1.355,,,,,,6.12,-1.49,-0.37,1.6,,0,"-8.8",,,"8.8",,,,,100,"41.9"
2,608334,"Fulmer, Carson",1472,0.1,,,,,,,,,,,,1411,87.6,87.55,2,2,0,0,6.2,86,143,130,151,306,332,311,"0.2","-0.2","73.9","7.7",,,,,,,,,,,2.66,0.305,1.445,-1.445,,,,,,5.62,-2.52,-1.01,2.22,,0,"-8.2",,,"8.2",,,,,100,"37.0"
2,680767,"Vodnik, Victor",1341,0.1,,,,,,,,,,,,1928,91.1,92,2,2,0,0.9000000000000057,6.95,107,129,114,125,296,336,295,"0.3","-0.3","78.9","8.2",,,,,,,,,,,2.79,-0.03,1.28,1.28,,,,,,5.03,-2.42,0.46,1.54,,0,"-15.8",,,"15.8",,,,,100,"32.7"
2,681867,"Criswell, Cooper",1756,0.1,,,,,,,,,,,,1349,84.4,85.05,2,2,0,0.7000000000000028,6.65,118,150,107,149,276,320,300,"0.2","-0.2","77.0","8.1",,,,,,,,,,,3.69,-0.495,1.055,0.075,,,,,,4.89,-1.59,0.39,1.2,,0,"-11.35",,,"11.35",,,,,100,"11.2"
