"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle"
16,663623,"Irvin, Jake",3046,0.5,,,,,,,,,,,,2566,81,81.92,0,16,0,0.9000000000000057,6.86,112,142,114,143,296,323,299,"0.9","-0.9","73.2","8.0",,,,,,,,,,,3.56937,-0.09875,-1.0275,0.4075,"91.5",146,,,,5.69,-2.24,0.19,2.34,,0,"-5.475",,,"5.475",,,,,0,"27.0"
12,450203,"Morton, Charlie",2791,0.4,,,,,,,,,,,,2921,81.3,81.09,0,12,0,-0.20000000000000284,6.15,117,149,123,149,298,323,299,"0.6","-0.6","73.6","8.0",,,,,,,,,,,4.11,-0.66,-0.99417,0.3575,"90.7",24,,,,5.45,-2.58,0.13,1.96,,0,"-4.716666667",,,"4.716666667",,,,,0,"22.1"
10,605400,"Nola, Aaron",3189,0.3,,,,,,,,,,,,2568,78.7,79.29,0,10,0,0.5999999999999943,6.76,104,150,112,149,296,323,291,"0.4","-0.4","72.4","8.1",,,,,,,,,,,4.496,-0.803,-1.118,-0.396,"88.4",35,,,,5.1,-1.87,0.11,1.9,,0,"-4.24",,,"4.24",,,,,0,"22.4"
9,601713,"Pivetta, Nick",2387,0.4,,,,,,,,,,,,2838,79.8,79.8,0,9,0,0,6.56,121,148,109,151,286,324,298,"0.4","-0.4","73.3","7.6",,,,,,,,,,,4.87556,-1.25889,-0.75778,0.56889,"92.5",98,,,,6.87,-1.55,0.13,2.29,,0,"-4.277777778",,,"4.277777778",,,,,0,"56.7"
8,624133,"Suárez, Ranger",2354,0.3,,,,,,,,,,,,2202,74.8,74.88,0,8,0,0.10000000000000853,6.43,107,150,116,147,300,326,287,"0.3","-0.3","72.8","8.3",,,,,,,,,,,4.89875,-0.8075,-0.86125,0.86125,"88.4",30,,,,5.89,1.67,-0.07,1.85,,0,"-4.25",,,"4.25",,,,,0,"43.9"
7,614179,"Ruiz, José",835,0.8,,,,,,,,,,,,2149,86.4,85.91,0,7,0,-0.5,5.94,104,146,111,146,299,322,295,"0.5","-0.5","68.1","7.6",,,,,,,,,,,3.34714,-0.29429,-0.15143,0.06857,"89.6",79,,,,6.3,-1.36,-0.24,2.12,,,"-7.114285714",,,"7.114285714",,,,,0,"45.6"
7,579328,"Kikuchi, Yusei",2923,0.2,,,,,,,,,,,,2448,81.8,82.89,0,7,0,1.1000000000000085,6.89,112,152,114,146,296,322,284,"0.4","-0.4","75.1","7.8",,,,,,,,,,,3.72571,-0.32,-0.39,0.14429,"89.8",82,,,,5.52,2.2,0.16,2.07,,,"-5.757142857",,,"5.757142857",,,,,0,"52.3"
7,592767,"Smyly, Drew",1016,0.7,,,,,,,,,,,,2269,79.8,79.26,0,7,0,-0.5,5.7,103,144,113,145,298,322,297,"0.4","-0.4","70.9","7.6",,,,,,,,,,,3.8,-0.24429,0.27857,-0.08714,"88.0",91,,,,6.56,1.69,0.34,2.45,,0,"-6.157142857",,,"6.157142857",,,,,0,"49.5"
7,572955,"Johnson, Pierce",916,0.8,,,,,,,,,,,,2970,85.3,84.73,0,7,0,-0.5999999999999943,5.91,112,150,119,150,300,324,299,"0.4","-0.4","67.5","7.3",,,,,,,,,,,3.54714,-0.41286,-0.92,0.18571,"88.1",143,,,,6.16,-2.11,0.17,2.15,,0,"-6.085714286",,,"6.085714286",,,,,0,"39.6"
6,607625,"Lugo, Seth",3112,0.2,,,,,,,,,,,,3346,79.9,79.03,0,6,0,-0.9000000000000057,5.9,111,144,105,150,288,322,300,"0.5","-0.5","73.8","7.8",,,,,,,,,,,4.78,-1.18,-1.18333,1.18333,"88.8",4,,,,5.49,-1.4,0.19,1.92,,0,"-7.933333333",,,"7.933333333",,,,,0,"31.5"
6,621107,"Eflin, Zach",2447,0.2,,,,,,,,,,,,2511,78.8,78.58,0,6,0,-0.20000000000000284,6.25,115,147,99,152,290,328,299,"0.2","-0.2","68.3","7.4",,,,,,,,,,,4.185,-0.49167,-0.835,0.51833,"89.7",109,,,,5.94,-2.28,0.08,2.01,,0,"-3.7",,,"3.7",,,,,0,"29.9"
6,680570,"Rodriguez, Grayson",1879,0.3,,,,,,,,,,,,2703,80.9,82.03,0,6,0,1.0999999999999943,7.2,116,145,126,152,291,325,310,"0.3","-0.3","72.2","8.1",,,,,,,,,,,4.185,-0.68,-0.60167,0.60167,"88.4",129,,,,5.68,-2.27,0.03,2.03,,0,"-4.616666667",,,"4.616666667",,,,,0,"39.4"
